city,date,product,prodcode,quantity,weight_lb,price_usd
Austin,Jan 23,Orange,4012,335.0,7.12,2.06
Austin,Jan 23,Orange,4012,100.0,17.83,1.24
Austin,Jan 23,Orange,4012,422.0,19.64,2.12
Austin,Jan 23,Orange,4012,365.0,12.82,0.85
Austin,Jan 23,Orange,4012,286.0,8.68,2.63
Austin,Jan 23,Orange,4012,231.0,17.04,1.23
Austin,Jan 23,Orange,4012,332.0,5.08,2.8
Austin,Jan 23,Orange,4012,379.0,7.27,2.82
Austin,Jan 23,Lychee,4309,157.0,4.35,1.09
Austin,Jan 23,Lychee,4309,431.0,9.49,1.31
Austin,Jan 23,Lychee,4309,404.0,4.7,3.26
Austin,Jan 23,Lychee,4309,202.0,11.85,1.35
Austin,Jan 23,Lychee,4309,311.0,6.2,1.51
Austin,Jan 23,Lychee,4309,104.0,14.59,2.79
Austin,Jan 23,Lychee,4309,388.0,13.45,2.08
Austin,Jan 23,Mushroom,4650,144.0,4.59,1.6
Austin,Jan 23,Mushroom,4650,352.0,2.28,2.04
Austin,Jan 23,Mushroom,4650,444.0,14.42,1.58
Austin,Jan 23,Mushroom,4650,308.0,4.75,0.58
Austin,Jan 23,Kiwi,4030,500.0,4.38,1.81
Austin,Jan 23,Kiwi,4030,137.0,17.0,2.51
Austin,Jan 23,Kiwi,4030,383.0,3.13,1.69
Austin,Jan 23,Kiwi,4030,260.0,3.37,2.86
Austin,Jan 23,Kiwi,4030,319.0,2.77,2.84
Austin,Jan 23,Avocado,4225,417.0,7.27,1.46
Austin,Jan 23,Avocado,4225,300.0,2.91,1.7
Austin,Jan 23,Avocado,4225,208.0,17.47,1.82
Austin,Jan 23,Avocado,4225,375.0,17.72,0.59
Austin,Jan 23,Strawberries,4323,278.0,11.94,2.04
Austin,Jan 23,Strawberries,4323,368.0,5.29,3.13
Austin,Jan 23,Strawberries,4323,438.0,8.53,3.09
Austin,Jan 23,Strawberries,4323,295.0,15.74,3.04
Austin,Jan 23,Strawberries,4323,187.0,20.95,1.78
Austin,Jan 23,Strawberries,4323,200.0,16.26,2.09
Austin,Jan 23,Apple (Gala),4134,281.0,5.31,1.63
Austin,Jan 23,Apple (Gala),4134,359.0,18.94,0.92
Austin,Jan 23,Apple (Gala),4134,499.0,8.26,2.08
Austin,Jan 23,Peach,4404,231.0,3.18,0.87
Austin,Jan 23,Peach,4404,393.0,18.79,2.38
Austin,Jan 23,Peach,4404,246.0,20.63,2.54
Austin,Jan 23,Peach,4404,499.0,8.32,2.86
Austin,Jan 23,Peach,4404,186.0,11.86,1.66
Austin,Jan 23,Peach,4404,401.0,19.0,1.22
Austin,Jan 23,Peach,4404,425.0,14.66,1.24
Austin,Jan 23,Peach,4404,233.0,14.9,0.57
Austin,Jan 23,Onion,4159,205.0,11.81,0.64
Austin,Jan 23,Onion,4159,378.0,11.72,0.77
Austin,Jan 23,Onion,4159,445.0,9.33,2.59
Austin,Jan 23,Onion,4159,274.0,2.28,2.99
Austin,Jan 23,Onion,4159,217.0,12.08,3.23
Austin,Jan 23,Onion,4159,465.0,6.68,1.71
Austin,Jan 23,Onion,4159,141.0,9.44,3.21
Austin,Jan 23,Apricot,3302,499.0,6.97,0.57
Austin,Jan 23,Apricot,3302,324.0,20.99,2.0
Austin,Jan 23,Lemon,4958,450.0,8.93,1.62
Austin,Jan 23,Lemon,4958,483.0,20.72,2.69
Austin,Jan 23,Lemon,4958,376.0,9.61,0.84
Austin,Jan 23,Lemon,4958,243.0,15.04,1.19
Austin,Jan 23,Lemon,4958,164.0,7.0,2.48
Austin,Jan 23,Blueberries,4240,218.0,6.95,0.68
Austin,Jan 23,Blueberries,4240,244.0,15.48,1.49
Austin,Jan 23,Blueberries,4240,412.0,6.33,3.22
Austin,Jan 23,Blueberries,4240,203.0,17.77,1.45
Austin,Jan 19,Strawberries,4323,355.0,16.74,1.1
Austin,Jan 19,Strawberries,4323,167.0,2.22,1.81
Austin,Jan 19,Strawberries,4323,363.0,16.84,1.47
Austin,Jan 19,Strawberries,4323,330.0,11.56,0.56
Austin,Jan 19,Strawberries,4323,114.0,7.61,1.3
Austin,Jan 19,Strawberries,4323,424.0,6.45,3.08
Austin,Jan 19,Strawberries,4323,180.0,12.86,3.08
Austin,Jan 19,Onion,4159,131.0,3.56,0.62
Austin,Jan 19,Onion,4159,238.0,3.64,2.81
Austin,Jan 19,Onion,4159,333.0,17.86,2.58
Austin,Jan 19,Onion,4159,246.0,17.06,1.8
Austin,Jan 19,Onion,4159,367.0,11.36,2.19
Austin,Jan 19,Onion,4159,500.0,15.01,1.02
Austin,Jan 19,Onion,4159,196.0,8.21,1.71
Austin,Jan 19,Onion,4159,351.0,15.36,1.87
Austin,Jan 19,Onion,4159,336.0,18.54,1.83
Austin,Jan 19,Onion,4159,326.0,21.84,0.9
Austin,Jan 19,Onion,4159,239.0,15.17,2.02
Austin,Jan 19,Onion,4159,247.0,16.94,2.19
Austin,Jan 19,Onion,4159,365.0,6.24,1.43
Austin,Jan 19,Grapes,4272,401.0,16.22,2.97
Austin,Jan 19,Grapes,4272,177.0,7.52,2.8
Austin,Jan 19,Grapes,4272,174.0,12.78,3.01
Austin,Jan 19,Grapes,4272,118.0,14.21,1.43
Austin,Jan 19,Grapes,4272,322.0,3.92,3.1
Austin,Jan 19,Grapes,4272,274.0,16.88,2.41
Austin,Jan 19,Grapes,4272,194.0,18.2,1.76
Austin,Jan 19,Grapes,4272,442.0,18.83,2.02
Austin,Jan 19,Corn,4078,359.0,17.21,0.7
Austin,Jan 19,Corn,4078,166.0,17.86,3.2
Austin,Jan 19,Corn,4078,383.0,11.47,1.68
Austin,Jan 19,Corn,4078,309.0,3.39,0.59
Austin,Jan 19,Corn,4078,263.0,5.59,1.2
Austin,Jan 19,Corn,4078,127.0,17.95,1.49
Austin,Jan 19,Corn,4078,256.0,21.2,2.61
Austin,Jan 19,Corn,4078,123.0,11.01,0.7
Austin,Jan 19,Corn,4078,494.0,3.75,2.78
Austin,Jan 19,Corn,4078,150.0,20.36,0.81
Austin,Jan 19,Corn,4078,371.0,6.15,0.63
Austin,Jan 19,Corn,4078,277.0,8.7,2.74
Austin,Jan 19,Corn,4078,195.0,3.41,2.79
Austin,Jan 19,Eggplant,4081,197.0,6.65,2.56
Austin,Jan 19,Eggplant,4081,493.0,19.82,1.07
Austin,Jan 19,Eggplant,4081,332.0,13.26,1.36
Austin,Jan 19,Eggplant,4081,255.0,4.51,2.32
Austin,Jan 19,Eggplant,4081,456.0,21.56,2.01
Austin,Jan 19,Eggplant,4081,132.0,6.39,2.92
Austin,Jan 19,Cucumber,4062,229.0,2.68,2.11
Austin,Jan 19,Cucumber,4062,278.0,16.23,1.0
Austin,Jan 19,Cucumber,4062,176.0,4.29,0.56
Austin,Jan 19,Cucumber,4062,466.0,19.57,2.97
Austin,Jan 19,Cucumber,4062,184.0,14.81,2.48
Austin,Jan 19,Cucumber,4062,313.0,11.79,2.87
Austin,Jan 19,Cucumber,4062,462.0,10.44,1.94
Austin,Jan 19,Cucumber,4062,316.0,20.55,2.51
Austin,Jan 19,Lychee,4309,296.0,18.11,0.92
Austin,Jan 19,Lychee,4309,208.0,20.52,1.41
Austin,Jan 19,Lychee,4309,430.0,20.31,2.76
Austin,Jan 19,Lychee,4309,320.0,13.87,2.35
Austin,Jan 19,Lychee,4309,328.0,17.93,2.37
Austin,Jan 19,Lychee,4309,485.0,5.51,2.14
Austin,Jan 19,Lychee,4309,106.0,7.73,3.07
Austin,Jan 19,Orange,4012,226.0,17.9,2.33
Austin,Jan 19,Orange,4012,420.0,12.91,2.46
Austin,Jan 19,Orange,4012,338.0,17.76,2.71
Austin,Jan 19,Orange,4012,317.0,21.15,0.64
Austin,Jan 19,Orange,4012,273.0,13.61,3.02
Austin,Jan 19,Orange,4012,434.0,11.57,2.61
Austin,Jan 19,Apple (Fuji),4131,397.0,15.0,1.49
Austin,Jan 19,Apple (Fuji),4131,211.0,10.74,2.16
Austin,Jan 19,Apple (Fuji),4131,250.0,14.94,2.64
Austin,Jan 19,Apple (Fuji),4131,188.0,17.52,2.03
Austin,Jan 19,Apple (Fuji),4131,294.0,2.8,2.25
Austin,Jan 19,Apple (Fuji),4131,174.0,13.14,0.68
Austin,Jan 19,Apple (Fuji),4131,148.0,9.3,2.32
Austin,Jan 19,Apple (Fuji),4131,335.0,17.66,3.0
Austin,Jan 19,Apple (Fuji),4131,261.0,15.34,2.97
Austin,Jan 19,Apple (Fuji),4131,414.0,21.28,2.07
Austin,Jan 19,Apple (Fuji),4131,495.0,10.75,1.03
Austin,Jan 19,Apple (Fuji),4131,497.0,3.35,1.92
Austin,Jan 19,Apple (Fuji),4131,218.0,17.03,3.17
Austin,Jan 19,Apple (Fuji),4131,492.0,8.92,3.2
Austin,Jan 19,Apple (Fuji),4131,335.0,10.16,2.13
Austin,Jan 19,Kiwi,4030,418.0,21.11,2.95
Austin,Jan 19,Kiwi,4030,323.0,12.72,1.22
Austin,Jan 19,Kiwi,4030,362.0,16.97,2.61
Austin,Jan 19,Kiwi,4030,443.0,4.83,1.59
Austin,Jan 19,Kiwi,4030,343.0,21.55,2.69
Austin,Jan 19,Kiwi,4030,188.0,8.1,0.79
Austin,Jan 19,Kiwi,4030,303.0,19.33,0.99
Austin,Jan 19,Kiwi,4030,172.0,7.84,2.42
Austin,Jan 19,Kiwi,4030,485.0,11.51,0.84
Austin,Jan 19,Kiwi,4030,197.0,21.68,0.95
Austin,Jan 19,Kiwi,4030,118.0,21.13,1.99
Austin,Jan 19,Kiwi,4030,270.0,7.72,2.41
Austin,Jan 19,Apple (Gala),4134,165.0,15.07,1.09
Austin,Jan 19,Apple (Gala),4134,499.0,20.74,1.56
Austin,Jan 19,Apple (Gala),4134,223.0,21.39,0.71
Austin,Jan 19,Apple (Gala),4134,216.0,17.78,2.69
Austin,Jan 19,Banana,4011,137.0,6.31,2.24
Austin,Jan 19,Banana,4011,314.0,20.8,1.88
Austin,Jan 19,Banana,4011,355.0,5.88,2.03
Austin,Jan 19,Banana,4011,225.0,3.6,2.66
Austin,Jan 19,Banana,4011,299.0,7.64,2.85
Austin,Jan 19,Banana,4011,374.0,11.04,1.74
Austin,Jan 19,Banana,4011,339.0,21.15,2.03
Austin,Jan 19,Banana,4011,360.0,3.69,2.29
Austin,Jan 19,Mushroom,4650,375.0,15.55,3.17
Austin,Jan 19,Mushroom,4650,254.0,13.37,2.95
Austin,Jan 19,Mushroom,4650,196.0,6.43,1.87
Austin,Jan 19,Mushroom,4650,258.0,15.19,0.88
Austin,Jan 19,Mushroom,4650,174.0,12.25,3.06
Austin,Jan 19,Mushroom,4650,202.0,12.53,1.14
Austin,Jan 19,Mushroom,4650,340.0,19.91,2.63
Austin,Jan 19,Mushroom,4650,310.0,10.91,3.3
Austin,Jan 19,Avocado,4225,429.0,14.09,3.24
Austin,Jan 19,Avocado,4225,393.0,16.22,0.63
Austin,Jan 19,Avocado,4225,317.0,7.68,0.65
Austin,Jan 19,Avocado,4225,204.0,19.41,3.16
Austin,Jan 19,Avocado,4225,182.0,11.03,1.68
Austin,Jan 19,Avocado,4225,375.0,6.78,2.32
Austin,Jan 19,Avocado,4225,281.0,20.32,2.87
Austin,Jan 19,Avocado,4225,402.0,7.28,0.9
Austin,Jan 19,Avocado,4225,471.0,17.08,1.7
Austin,Jan 19,Peach,4404,231.0,6.86,1.3
Austin,Jan 19,Peach,4404,395.0,16.57,1.67
Austin,Jan 19,Peach,4404,456.0,11.26,0.66
Austin,Jan 19,Peach,4404,191.0,10.48,3.21
Austin,Jan 19,Peach,4404,473.0,8.7,2.91
Austin,Jan 19,Peach,4404,290.0,20.32,1.4
Austin,Jan 19,Peach,4404,118.0,20.57,2.46
Austin,Jan 19,Peach,4404,292.0,5.72,0.79
Austin,Jan 19,Peach,4404,137.0,17.34,1.04
Austin,Jan 19,Peach,4404,242.0,6.15,1.72
Austin,Jan 19,Peach,4404,223.0,12.9,2.92
Austin,Jan 19,Peach,4404,290.0,21.41,2.87
Austin,Jan 19,Lemon,4958,461.0,15.24,1.28
Austin,Jan 19,Lemon,4958,499.0,12.01,1.63
Austin,Jan 19,Lemon,4958,205.0,9.57,1.08
Austin,Jan 19,Lemon,4958,168.0,8.1,1.05
Austin,Jan 19,Lemon,4958,283.0,18.92,2.44
Austin,Jan 19,Lemon,4958,243.0,18.42,1.52
Austin,Jan 19,Lemon,4958,445.0,9.99,2.52
Austin,Jan 19,Lemon,4958,167.0,2.92,3.28
Austin,Jan 19,Lemon,4958,409.0,15.41,2.93
Austin,Jan 19,Lemon,4958,406.0,16.16,1.03
Austin,Jan 19,Lemon,4958,456.0,11.29,0.81
Austin,Jan 19,Lemon,4958,139.0,20.53,2.37
Austin,Jan 19,Blueberries,4240,212.0,8.47,3.2
Austin,Jan 19,Blueberries,4240,428.0,5.95,3.11
Austin,Jan 19,Blueberries,4240,254.0,20.37,2.3
Austin,Jan 19,Blueberries,4240,167.0,20.75,3.18
Austin,Jan 19,Blueberries,4240,437.0,21.93,2.25
Austin,Jan 19,Blueberries,4240,324.0,10.95,0.74
Austin,Jan 19,Blueberries,4240,385.0,18.83,1.76
Austin,Jan 19,Blueberries,4240,268.0,13.58,1.12
Austin,Jan 19,Apricot,3302,195.0,16.37,2.92
Austin,Jan 19,Apricot,3302,448.0,21.03,2.16
Austin,Jan 19,Apricot,3302,232.0,2.33,1.37
Austin,Jan 19,Apricot,3302,148.0,3.49,2.14
Austin,Jan 19,Apricot,3302,303.0,2.87,3.27
Austin,Jan 19,Apricot,3302,305.0,21.02,2.04
Austin,Jan 19,Apricot,3302,231.0,2.4,3.26
Austin,Jan 19,Tomato,4796,160.0,11.48,2.27
Austin,Jan 19,Tomato,4796,137.0,7.07,1.2
Austin,Jan 19,Tomato,4796,470.0,7.29,1.63
Austin,Jan 19,Tomato,4796,472.0,7.6,2.06
Austin,Jan 19,Tomato,4796,171.0,3.76,1.26
Austin,Jan 19,Tomato,4796,176.0,16.93,0.84
Austin,Jan 19,Pear,4412,226.0,15.08,0.71
Austin,Jan 19,Pear,4412,381.0,12.18,2.79
Austin,Jan 19,Pear,4412,472.0,10.34,2.43
Austin,Jan 19,Pear,4412,397.0,18.19,3.25
Austin,Jan 19,Pear,4412,142.0,11.71,1.94
Austin,Jan 15,Lychee,4309,406.0,11.92,1.4
Austin,Jan 15,Lychee,4309,305.0,19.75,1.38
Austin,Jan 15,Lychee,4309,141.0,6.49,1.84
Austin,Jan 15,Lychee,4309,443.0,19.98,2.45
Austin,Jan 15,Lychee,4309,496.0,17.67,1.02
Austin,Jan 15,Lychee,4309,149.0,11.58,1.08
Austin,Jan 15,Lychee,4309,480.0,11.66,2.43
Austin,Jan 15,Lychee,4309,132.0,3.29,2.38
Austin,Jan 15,Lychee,4309,371.0,4.13,2.16
Austin,Jan 15,Lychee,4309,355.0,3.49,2.49
Austin,Jan 15,Lychee,4309,482.0,12.2,1.96
Austin,Jan 15,Lychee,4309,385.0,8.57,0.81
Austin,Jan 15,Lychee,4309,111.0,16.94,2.62
Austin,Jan 15,Lychee,4309,163.0,10.92,1.81
Austin,Jan 15,Lychee,4309,490.0,4.25,3.24
Austin,Jan 15,Lychee,4309,188.0,19.9,3.29
Austin,Jan 15,Blueberries,4240,452.0,10.09,1.73
Austin,Jan 15,Blueberries,4240,154.0,7.83,2.56
Austin,Jan 15,Blueberries,4240,188.0,8.09,2.32
Austin,Jan 15,Blueberries,4240,239.0,14.11,3.11
Austin,Jan 15,Blueberries,4240,294.0,8.64,2.69
Austin,Jan 15,Blueberries,4240,216.0,3.71,3.19
Austin,Jan 15,Blueberries,4240,163.0,14.35,0.7
Austin,Jan 15,Blueberries,4240,425.0,15.73,2.92
Austin,Jan 15,Blueberries,4240,245.0,10.85,2.7
Austin,Jan 15,Blueberries,4240,318.0,8.54,1.68
Austin,Jan 15,Blueberries,4240,416.0,2.55,3.12
Austin,Jan 15,Blueberries,4240,255.0,12.01,1.11
Austin,Jan 15,Blueberries,4240,157.0,9.06,0.98
Austin,Jan 15,Blueberries,4240,264.0,12.07,0.72
Austin,Jan 15,Lemon,4958,465.0,18.12,1.66
Austin,Jan 15,Lemon,4958,420.0,10.03,0.63
Austin,Jan 15,Lemon,4958,477.0,13.25,0.87
Austin,Jan 15,Lemon,4958,311.0,18.54,0.69
Austin,Jan 15,Lemon,4958,345.0,10.34,2.03
Austin,Jan 15,Lemon,4958,347.0,10.22,2.35
Austin,Jan 15,Lemon,4958,371.0,19.43,0.77
Austin,Jan 15,Lemon,4958,429.0,9.28,0.82
Austin,Jan 15,Lemon,4958,348.0,20.27,1.94
Austin,Jan 15,Lemon,4958,288.0,9.97,2.11
Austin,Jan 15,Onion,4159,182.0,13.99,0.8
Austin,Jan 15,Onion,4159,234.0,3.43,2.36
Austin,Jan 15,Onion,4159,252.0,8.59,1.22
Austin,Jan 15,Onion,4159,233.0,15.79,2.66
Austin,Jan 15,Onion,4159,300.0,10.52,1.04
Austin,Jan 15,Onion,4159,310.0,21.07,1.49
Austin,Jan 15,Onion,4159,211.0,13.92,1.13
Austin,Jan 15,Onion,4159,173.0,9.99,2.43
Austin,Jan 15,Onion,4159,237.0,2.6,1.22
Austin,Jan 15,Onion,4159,239.0,10.21,2.91
Austin,Jan 15,Avocado,4225,492.0,19.0,3.12
Austin,Jan 15,Avocado,4225,330.0,5.83,2.91
Austin,Jan 15,Avocado,4225,391.0,20.92,2.83
Austin,Jan 15,Avocado,4225,146.0,4.93,0.6
Austin,Jan 15,Avocado,4225,388.0,4.81,2.35
Austin,Jan 15,Grapes,4272,254.0,17.62,1.42
Austin,Jan 15,Grapes,4272,148.0,14.2,1.92
Austin,Jan 15,Grapes,4272,414.0,12.08,1.2
Austin,Jan 15,Grapes,4272,331.0,14.49,2.15
Austin,Jan 15,Grapes,4272,246.0,20.65,1.09
Austin,Jan 15,Apple (Gala),4134,337.0,4.32,0.61
Austin,Jan 15,Apple (Gala),4134,130.0,5.75,3.3
Austin,Jan 15,Apple (Gala),4134,423.0,6.65,1.98
Austin,Jan 15,Apple (Gala),4134,424.0,21.11,2.52
Austin,Jan 15,Apple (Gala),4134,411.0,7.29,1.3
Austin,Jan 15,Apple (Gala),4134,233.0,17.72,1.86
Austin,Jan 15,Apple (Gala),4134,221.0,9.86,0.67
Austin,Jan 15,Apple (Gala),4134,266.0,18.37,1.41
Austin,Jan 15,Apple (Gala),4134,126.0,20.09,1.52
Austin,Jan 15,Apple (Gala),4134,269.0,10.85,1.31
Austin,Jan 15,Apple (Gala),4134,111.0,10.79,1.97
Austin,Jan 15,Apple (Gala),4134,298.0,3.25,1.07
Austin,Jan 15,Apple (Gala),4134,149.0,6.11,1.67
Austin,Jan 15,Apple (Gala),4134,314.0,19.97,0.67
Austin,Jan 15,Apple (Gala),4134,338.0,15.03,0.79
Austin,Jan 15,Kiwi,4030,109.0,11.84,0.73
Austin,Jan 15,Kiwi,4030,311.0,12.33,2.18
Austin,Jan 15,Kiwi,4030,185.0,10.03,0.66
Austin,Jan 15,Kiwi,4030,253.0,13.18,3.18
Austin,Jan 15,Kiwi,4030,262.0,8.84,2.11
Austin,Jan 15,Kiwi,4030,123.0,19.0,1.58
Austin,Jan 15,Kiwi,4030,232.0,13.54,2.35
Austin,Jan 15,Kiwi,4030,457.0,18.88,0.98
Austin,Jan 15,Kiwi,4030,485.0,16.9,0.89
Austin,Jan 15,Banana,4011,122.0,14.3,1.95
Austin,Jan 15,Banana,4011,385.0,16.7,2.94
Austin,Jan 15,Banana,4011,380.0,10.96,3.04
Austin,Jan 15,Banana,4011,425.0,10.78,2.01
Austin,Jan 15,Banana,4011,448.0,10.64,2.5
Austin,Jan 15,Eggplant,4081,247.0,16.81,2.09
Austin,Jan 15,Eggplant,4081,297.0,11.77,3.03
Austin,Jan 15,Eggplant,4081,424.0,13.56,1.51
Austin,Jan 15,Eggplant,4081,127.0,9.55,2.33
Austin,Jan 15,Eggplant,4081,210.0,4.89,0.66
Austin,Jan 15,Eggplant,4081,395.0,14.74,0.74
Austin,Jan 15,Eggplant,4081,161.0,14.55,1.19
Austin,Jan 15,Eggplant,4081,277.0,17.47,2.56
Austin,Jan 15,Eggplant,4081,186.0,11.46,2.33
Austin,Jan 15,Eggplant,4081,109.0,2.36,2.86
Austin,Jan 15,Eggplant,4081,270.0,16.1,2.45
Austin,Jan 15,Tomato,4796,474.0,15.24,2.06
Austin,Jan 15,Tomato,4796,250.0,20.74,0.91
Austin,Jan 15,Tomato,4796,475.0,19.62,1.88
Austin,Jan 15,Tomato,4796,105.0,16.66,1.82
Austin,Jan 15,Tomato,4796,186.0,6.97,1.82
Austin,Jan 15,Cucumber,4062,316.0,17.77,2.92
Austin,Jan 15,Cucumber,4062,385.0,8.89,2.14
Austin,Jan 15,Cucumber,4062,373.0,11.37,0.68
Austin,Jan 15,Cucumber,4062,262.0,17.16,1.62
Austin,Jan 15,Cucumber,4062,475.0,13.89,2.68
Austin,Jan 15,Strawberries,4323,248.0,6.28,1.65
Austin,Jan 15,Strawberries,4323,452.0,2.59,2.25
Austin,Jan 15,Strawberries,4323,324.0,20.37,1.45
Austin,Jan 15,Strawberries,4323,360.0,7.93,1.85
Austin,Jan 15,Strawberries,4323,461.0,17.11,2.99
Austin,Jan 15,Strawberries,4323,386.0,19.66,0.76
Austin,Jan 15,Pear,4412,193.0,18.1,1.41
Austin,Jan 15,Pear,4412,455.0,10.6,1.07
Austin,Jan 15,Pear,4412,445.0,12.98,1.37
Austin,Jan 15,Pear,4412,259.0,4.45,0.79
Austin,Jan 15,Pear,4412,293.0,8.46,1.04
Austin,Jan 15,Pear,4412,324.0,9.2,1.8
Austin,Jan 15,Pear,4412,272.0,15.96,2.84
Austin,Jan 15,Pear,4412,115.0,20.42,2.13
Austin,Jan 15,Mushroom,4650,133.0,21.33,0.89
Austin,Jan 15,Mushroom,4650,484.0,14.27,2.35
Austin,Jan 15,Mushroom,4650,198.0,4.87,1.54
Austin,Jan 15,Mushroom,4650,125.0,20.71,0.78
Austin,Jan 15,Mushroom,4650,449.0,9.59,2.58
Austin,Jan 15,Mushroom,4650,261.0,17.63,2.35
Austin,Jan 15,Mushroom,4650,183.0,10.91,3.29
Austin,Jan 15,Mushroom,4650,489.0,19.12,0.63
Austin,Jan 15,Peach,4404,413.0,19.03,2.3
Austin,Jan 15,Peach,4404,433.0,18.27,1.41
Austin,Jan 15,Peach,4404,212.0,19.08,1.01
Austin,Jan 15,Peach,4404,340.0,11.2,0.95
Austin,Jan 15,Peach,4404,467.0,9.64,1.67
Austin,Jan 15,Peach,4404,175.0,5.65,1.15
Austin,Jan 15,Peach,4404,230.0,9.99,1.64
Austin,Jan 15,Peach,4404,280.0,14.11,1.29
Austin,Jan 15,Peach,4404,346.0,5.3,2.24
Austin,Jan 15,Peach,4404,296.0,15.01,3.22
Austin,Jan 15,Peach,4404,150.0,7.68,0.88
Austin,Jan 15,Orange,4012,500.0,13.3,1.15
Austin,Jan 15,Orange,4012,373.0,10.44,1.66
Austin,Jan 15,Orange,4012,285.0,13.09,2.82
Austin,Jan 15,Orange,4012,279.0,4.45,2.66
Austin,Jan 15,Apricot,3302,156.0,20.1,2.19
Austin,Jan 15,Apricot,3302,186.0,16.26,1.75
Austin,Jan 15,Apricot,3302,462.0,5.85,2.47
Austin,Jan 15,Apricot,3302,384.0,11.74,2.27
Austin,Jan 15,Apricot,3302,447.0,21.26,1.93
Austin,Jan 15,Apricot,3302,403.0,10.78,0.82
Austin,Jan 15,Apricot,3302,221.0,3.92,3.21
Austin,Jan 15,Apple (Fuji),4131,348.0,7.75,2.17
Austin,Jan 15,Apple (Fuji),4131,455.0,21.39,1.15
Austin,Jan 15,Apple (Fuji),4131,474.0,12.59,0.92
Austin,Jan 15,Apple (Fuji),4131,188.0,14.8,2.38
Austin,Jan 15,Apple (Fuji),4131,288.0,10.81,0.65
Austin,Jan 15,Apple (Fuji),4131,293.0,14.77,3.03
Austin,Jan 15,Corn,4078,126.0,14.45,2.61
Austin,Jan 15,Corn,4078,313.0,10.61,2.25
Austin,Jan 15,Corn,4078,434.0,7.87,1.11
Austin,Jan 15,Corn,4078,225.0,7.23,0.66
Austin,Jan 15,Corn,4078,349.0,9.48,0.98
Austin,Jan 15,Corn,4078,249.0,4.73,1.59
Austin,Jan 15,Corn,4078,396.0,19.43,3.0
Austin,Jan 15,Corn,4078,441.0,17.4,1.99
Austin,Jan 15,Corn,4078,357.0,20.56,2.44
Austin,Jan 7,Pear,4412,498.0,7.82,1.16
Austin,Jan 7,Pear,4412,192.0,5.89,1.7
Austin,Jan 7,Pear,4412,338.0,4.64,2.86
Austin,Jan 7,Pear,4412,119.0,9.67,2.39
Austin,Jan 7,Pear,4412,193.0,18.01,3.12
Austin,Jan 7,Pear,4412,148.0,4.54,2.6
