city,date,product,prodcode,quantity,weight_lb,price_usd
Seattle,Jan 19,Orange,4012,318.0,14.94,1.4
Seattle,Jan 19,Orange,4012,258.0,8.99,0.86
Seattle,Jan 19,Orange,4012,288.0,16.11,1.17
Seattle,Jan 19,Orange,4012,140.0,6.48,3.19
Seattle,Jan 19,Orange,4012,356.0,6.83,1.87
Seattle,Jan 19,Orange,4012,227.0,17.36,0.57
Seattle,Jan 19,Kiwi,4030,487.0,12.03,3.28
Seattle,Jan 19,Kiwi,4030,221.0,10.4,2.99
Seattle,Jan 19,Kiwi,4030,466.0,16.93,1.77
Seattle,Jan 19,Kiwi,4030,133.0,7.77,3.06
Seattle,Jan 19,Kiwi,4030,215.0,10.99,1.02
Seattle,Jan 19,Kiwi,4030,375.0,19.94,2.96
Seattle,Jan 19,Kiwi,4030,177.0,16.17,1.23
Seattle,Jan 19,Kiwi,4030,388.0,19.58,1.86
Seattle,Jan 19,Kiwi,4030,329.0,6.43,1.19
Seattle,Jan 19,Kiwi,4030,122.0,20.55,0.67
Seattle,Jan 19,Kiwi,4030,281.0,11.03,1.34
Seattle,Jan 19,Onion,4159,437.0,7.28,1.26
Seattle,Jan 19,Onion,4159,370.0,21.1,0.81
Seattle,Jan 19,Onion,4159,354.0,18.77,1.1
Seattle,Jan 19,Apple (Fuji),4131,384.0,15.5,2.66
Seattle,Jan 19,Apple (Fuji),4131,427.0,4.27,1.66
Seattle,Jan 19,Apple (Fuji),4131,141.0,21.43,2.1
Seattle,Jan 19,Apple (Fuji),4131,108.0,3.11,1.57
Seattle,Jan 19,Apple (Fuji),4131,192.0,13.2,1.64
Seattle,Jan 19,Apple (Fuji),4131,197.0,18.51,2.19
Seattle,Jan 19,Apple (Fuji),4131,248.0,7.06,1.01
Seattle,Jan 19,Apple (Fuji),4131,170.0,11.61,0.63
Seattle,Jan 19,Apple (Fuji),4131,173.0,7.86,1.62
Seattle,Jan 19,Apple (Fuji),4131,314.0,3.62,0.9
Seattle,Jan 19,Banana,4011,224.0,2.48,1.92
Seattle,Jan 19,Banana,4011,362.0,11.58,3.11
Seattle,Jan 19,Banana,4011,175.0,11.96,2.9
Seattle,Jan 19,Banana,4011,393.0,3.69,2.48
Seattle,Jan 19,Banana,4011,245.0,13.13,1.35
Seattle,Jan 19,Cucumber,4062,397.0,21.44,1.16
Seattle,Jan 19,Cucumber,4062,179.0,18.87,1.8
Seattle,Jan 19,Cucumber,4062,287.0,2.82,1.83
Seattle,Jan 19,Cucumber,4062,299.0,14.01,3.19
Seattle,Jan 19,Cucumber,4062,101.0,17.52,2.65
Seattle,Jan 19,Cucumber,4062,194.0,2.54,1.2
Seattle,Jan 19,Cucumber,4062,160.0,11.31,1.5
Seattle,Jan 19,Cucumber,4062,292.0,6.87,2.16
Seattle,Jan 19,Cucumber,4062,273.0,16.45,2.59
Seattle,Jan 19,Cucumber,4062,339.0,2.66,2.55
Seattle,Jan 19,Cucumber,4062,234.0,11.25,0.7
Seattle,Jan 19,Cucumber,4062,200.0,21.69,1.93
Seattle,Jan 19,Grapes,4272,302.0,9.53,1.35
Seattle,Jan 19,Grapes,4272,290.0,19.05,3.01
Seattle,Jan 19,Grapes,4272,245.0,18.91,1.1
Seattle,Jan 19,Grapes,4272,222.0,8.78,1.32
Seattle,Jan 19,Grapes,4272,406.0,13.95,1.26
Seattle,Jan 19,Grapes,4272,151.0,16.54,2.22
Seattle,Jan 19,Grapes,4272,429.0,14.23,1.44
Seattle,Jan 15,Apple (Fuji),4131,412.0,9.55,1.37
Seattle,Jan 15,Apple (Fuji),4131,225.0,12.6,0.92
Seattle,Jan 15,Apple (Fuji),4131,193.0,12.8,2.39
Seattle,Jan 15,Apple (Fuji),4131,384.0,6.52,2.26
Seattle,Jan 15,Apple (Fuji),4131,347.0,5.08,3.2
Seattle,Jan 15,Apple (Fuji),4131,462.0,17.2,0.55
Seattle,Jan 15,Apple (Fuji),4131,235.0,21.73,0.95
Seattle,Jan 15,Apple (Fuji),4131,137.0,14.48,0.89
Seattle,Jan 15,Apple (Fuji),4131,178.0,18.0,3.2
Seattle,Jan 15,Apple (Fuji),4131,121.0,14.72,2.25
Seattle,Jan 15,Apple (Fuji),4131,479.0,7.92,2.3
Seattle,Jan 15,Apple (Fuji),4131,207.0,4.29,1.18
Seattle,Jan 15,Apple (Fuji),4131,488.0,6.15,2.39
Seattle,Jan 15,Apple (Fuji),4131,351.0,19.86,2.1
Seattle,Jan 15,Apple (Fuji),4131,204.0,6.0,1.83
Seattle,Jan 15,Apple (Fuji),4131,113.0,20.26,1.72
Seattle,Jan 15,Apple (Fuji),4131,417.0,18.27,2.57
Seattle,Jan 15,Eggplant,4081,321.0,14.19,0.82
Seattle,Jan 15,Eggplant,4081,314.0,9.84,2.4
Seattle,Jan 15,Eggplant,4081,162.0,13.6,1.16
Seattle,Jan 15,Eggplant,4081,495.0,19.67,0.57
Seattle,Jan 15,Eggplant,4081,449.0,12.64,0.59
Seattle,Jan 15,Eggplant,4081,148.0,19.43,2.35
Seattle,Jan 15,Eggplant,4081,182.0,15.21,2.54
Seattle,Jan 15,Eggplant,4081,346.0,16.83,2.7
Seattle,Jan 15,Blueberries,4240,154.0,17.81,1.72
Seattle,Jan 15,Blueberries,4240,406.0,15.47,2.01
Seattle,Jan 15,Blueberries,4240,422.0,5.71,2.19
Seattle,Jan 15,Blueberries,4240,233.0,8.14,3.05
Seattle,Jan 15,Blueberries,4240,471.0,2.62,0.92
Seattle,Jan 15,Blueberries,4240,114.0,8.52,2.07
Seattle,Jan 15,Blueberries,4240,479.0,7.11,1.09
Seattle,Jan 15,Blueberries,4240,364.0,14.21,1.42
Seattle,Jan 15,Blueberries,4240,214.0,13.15,0.57
Seattle,Jan 15,Blueberries,4240,258.0,7.78,0.63
Seattle,Jan 15,Apple (Gala),4134,356.0,17.76,1.98
Seattle,Jan 15,Apple (Gala),4134,419.0,5.21,2.39
Seattle,Jan 15,Tomato,4796,112.0,9.9,2.77
Seattle,Jan 15,Tomato,4796,426.0,19.04,2.99
Seattle,Jan 15,Tomato,4796,180.0,11.86,1.49
Seattle,Jan 15,Tomato,4796,444.0,5.03,2.31
Seattle,Jan 15,Tomato,4796,324.0,20.76,3.18
Seattle,Jan 15,Tomato,4796,473.0,6.07,2.65
Seattle,Jan 15,Tomato,4796,480.0,4.13,0.69
Seattle,Jan 15,Tomato,4796,401.0,15.62,1.91
Seattle,Jan 15,Tomato,4796,191.0,19.32,3.22
Seattle,Jan 15,Tomato,4796,405.0,16.73,0.84
Seattle,Jan 15,Tomato,4796,492.0,2.55,0.85
Seattle,Jan 15,Tomato,4796,213.0,11.16,1.01
Seattle,Jan 15,Tomato,4796,331.0,10.65,2.4
Seattle,Jan 15,Tomato,4796,356.0,7.84,2.09
Seattle,Jan 15,Tomato,4796,143.0,14.57,2.72
Seattle,Jan 15,Tomato,4796,200.0,5.3,1.62
Seattle,Jan 15,Tomato,4796,316.0,5.92,1.89
Seattle,Jan 15,Lychee,4309,329.0,11.96,2.5
Seattle,Jan 15,Lychee,4309,292.0,8.8,1.54
Seattle,Jan 15,Lychee,4309,312.0,13.77,0.76
Seattle,Jan 15,Lychee,4309,142.0,9.07,1.4
Seattle,Jan 15,Lychee,4309,158.0,5.88,0.55
Seattle,Jan 15,Lychee,4309,150.0,7.88,0.79
Seattle,Jan 15,Lychee,4309,185.0,9.6,2.97
Seattle,Jan 15,Lychee,4309,436.0,14.39,0.93
Seattle,Jan 15,Lychee,4309,116.0,21.61,1.04
Seattle,Jan 15,Grapes,4272,250.0,13.12,1.7
Seattle,Jan 15,Grapes,4272,300.0,21.18,1.58
Seattle,Jan 15,Grapes,4272,351.0,10.68,2.08
Seattle,Jan 15,Grapes,4272,202.0,17.9,2.57
Seattle,Jan 15,Grapes,4272,233.0,11.19,2.82
Seattle,Jan 15,Grapes,4272,499.0,18.08,2.73
Seattle,Jan 15,Grapes,4272,164.0,5.74,3.01
Seattle,Jan 15,Grapes,4272,181.0,5.12,2.65
Seattle,Jan 15,Grapes,4272,318.0,2.59,3.08
Seattle,Jan 15,Cucumber,4062,423.0,3.24,0.62
Seattle,Jan 15,Cucumber,4062,391.0,12.1,1.99
Seattle,Jan 15,Cucumber,4062,365.0,14.89,1.96
Seattle,Jan 15,Cucumber,4062,235.0,17.3,2.39
Seattle,Jan 15,Cucumber,4062,190.0,12.52,2.47
Seattle,Jan 15,Strawberries,4323,292.0,11.13,3.05
Seattle,Jan 15,Strawberries,4323,140.0,11.3,2.72
Seattle,Jan 15,Strawberries,4323,149.0,18.1,1.62
Seattle,Jan 15,Strawberries,4323,398.0,3.87,2.48
Seattle,Jan 15,Strawberries,4323,417.0,6.78,2.42
Seattle,Jan 15,Strawberries,4323,347.0,10.21,3.27
Seattle,Jan 15,Strawberries,4323,176.0,8.03,2.49
