city,date,product,prodcode,quantity,weight_lb,price_usd
Denver,Jan 23,Grapes,4272,198.0,14.64,1.62
Denver,Jan 23,Grapes,4272,249.0,19.36,1.35
Denver,Jan 23,Grapes,4272,263.0,21.89,0.74
Denver,Jan 23,Grapes,4272,129.0,3.53,2.87
Denver,Jan 23,Grapes,4272,435.0,5.64,1.45
Denver,Jan 23,Grapes,4272,178.0,5.21,3.29
Denver,Jan 23,Grapes,4272,393.0,10.3,0.93
Denver,Jan 23,Pear,4412,179.0,20.97,0.97
Denver,Jan 23,Pear,4412,267.0,5.07,2.14
Denver,Jan 23,Pear,4412,159.0,18.6,2.56
Denver,Jan 23,Pear,4412,328.0,9.12,3.12
Denver,Jan 23,Pear,4412,148.0,7.54,1.7
Denver,Jan 23,Pear,4412,375.0,12.96,3.09
Denver,Jan 23,Pear,4412,399.0,15.51,2.39
Denver,Jan 23,Pear,4412,320.0,17.34,1.06
Denver,Jan 23,Orange,4012,429.0,19.17,2.73
Denver,Jan 23,Orange,4012,497.0,16.58,2.3
Denver,Jan 23,Orange,4012,336.0,19.6,2.43
Denver,Jan 23,Orange,4012,130.0,12.58,2.27
Denver,Jan 23,Orange,4012,150.0,20.74,2.46
Denver,Jan 23,Orange,4012,446.0,8.68,1.28
Denver,Jan 23,Blueberries,4240,394.0,19.98,2.28
Denver,Jan 23,Blueberries,4240,272.0,15.09,2.66
Denver,Jan 23,Blueberries,4240,415.0,11.64,3.02
Denver,Jan 23,Blueberries,4240,468.0,10.64,1.82
Denver,Jan 23,Blueberries,4240,496.0,8.39,1.81
Denver,Jan 23,Blueberries,4240,317.0,11.83,1.36
Denver,Jan 23,Blueberries,4240,303.0,8.72,1.85
Denver,Jan 23,Blueberries,4240,233.0,18.17,2.68
Denver,Jan 23,Tomato,4796,383.0,11.86,1.7
Denver,Jan 23,Tomato,4796,364.0,17.69,0.96
Denver,Jan 23,Tomato,4796,200.0,21.94,1.59
Denver,Jan 23,Tomato,4796,340.0,7.4,2.79
Denver,Jan 19,Mushroom,4650,222.0,6.26,2.51
Denver,Jan 19,Mushroom,4650,341.0,6.9,1.93
Denver,Jan 19,Mushroom,4650,270.0,8.4,2.86
Denver,Jan 19,Mushroom,4650,378.0,10.44,2.61
Denver,Jan 19,Mushroom,4650,261.0,15.43,1.88
Denver,Jan 19,Mushroom,4650,383.0,20.0,1.37
Denver,Jan 19,Mushroom,4650,273.0,11.41,1.59
Denver,Jan 19,Mushroom,4650,453.0,3.33,1.6
Denver,Jan 19,Mushroom,4650,169.0,6.37,3.0
Denver,Jan 19,Mushroom,4650,291.0,18.76,2.48
Denver,Jan 19,Mushroom,4650,312.0,5.75,1.33
Denver,Jan 19,Mushroom,4650,372.0,11.52,1.14
Denver,Jan 19,Mushroom,4650,180.0,12.1,1.42
Denver,Jan 19,Kiwi,4030,303.0,16.84,3.21
Denver,Jan 19,Kiwi,4030,388.0,20.25,1.17
Denver,Jan 19,Kiwi,4030,175.0,17.69,2.99
Denver,Jan 19,Kiwi,4030,488.0,16.47,1.84
Denver,Jan 19,Kiwi,4030,120.0,5.75,1.8
Denver,Jan 19,Kiwi,4030,314.0,6.11,1.57
Denver,Jan 19,Kiwi,4030,435.0,6.07,2.79
Denver,Jan 19,Kiwi,4030,367.0,16.04,3.24
Denver,Jan 19,Kiwi,4030,180.0,3.91,1.97
Denver,Jan 19,Kiwi,4030,372.0,14.56,1.58
Denver,Jan 19,Kiwi,4030,364.0,14.52,0.66
Denver,Jan 19,Kiwi,4030,383.0,14.09,1.05
Denver,Jan 19,Kiwi,4030,237.0,4.41,2.74
Denver,Jan 19,Kiwi,4030,306.0,3.07,1.23
Denver,Jan 19,Kiwi,4030,136.0,14.38,2.3
Denver,Jan 19,Kiwi,4030,199.0,8.56,2.67
Denver,Jan 19,Cucumber,4062,363.0,21.5,3.22
Denver,Jan 19,Cucumber,4062,487.0,18.47,2.61
Denver,Jan 19,Cucumber,4062,363.0,5.82,1.18
Denver,Jan 19,Cucumber,4062,118.0,3.81,1.27
Denver,Jan 19,Cucumber,4062,376.0,21.04,2.27
Denver,Jan 19,Cucumber,4062,133.0,6.29,0.8
Denver,Jan 19,Cucumber,4062,357.0,21.47,2.89
Denver,Jan 19,Cucumber,4062,319.0,12.91,2.44
Denver,Jan 19,Cucumber,4062,427.0,6.54,1.93
Denver,Jan 19,Cucumber,4062,442.0,3.02,0.64
Denver,Jan 19,Cucumber,4062,246.0,19.65,1.53
Denver,Jan 19,Cucumber,4062,118.0,14.17,1.63
Denver,Jan 19,Cucumber,4062,287.0,5.45,2.79
Denver,Jan 19,Cucumber,4062,200.0,6.22,2.92
Denver,Jan 19,Cucumber,4062,341.0,17.83,2.6
Denver,Jan 19,Cucumber,4062,405.0,20.72,2.29
Denver,Jan 19,Cucumber,4062,499.0,17.86,1.01
Denver,Jan 19,Cucumber,4062,140.0,19.78,1.37
Denver,Jan 19,Cucumber,4062,435.0,13.45,3.24
Denver,Jan 19,Cucumber,4062,134.0,2.97,1.07
Denver,Jan 19,Apple (Fuji),4131,336.0,7.13,2.03
Denver,Jan 19,Apple (Fuji),4131,236.0,4.31,2.32
Denver,Jan 19,Apple (Fuji),4131,267.0,18.3,0.71
Denver,Jan 19,Apple (Fuji),4131,136.0,4.76,1.22
Denver,Jan 19,Apple (Fuji),4131,214.0,2.94,3.14
Denver,Jan 19,Apple (Fuji),4131,156.0,14.55,0.96
Denver,Jan 19,Apple (Fuji),4131,441.0,2.38,2.49
Denver,Jan 19,Apple (Fuji),4131,305.0,12.72,2.64
Denver,Jan 19,Apple (Fuji),4131,241.0,19.09,3.17
Denver,Jan 19,Onion,4159,195.0,9.62,0.57
Denver,Jan 19,Onion,4159,408.0,16.42,3.16
Denver,Jan 19,Onion,4159,485.0,19.67,1.99
Denver,Jan 19,Onion,4159,395.0,15.65,2.11
Denver,Jan 19,Onion,4159,130.0,8.12,0.57
Denver,Jan 19,Onion,4159,411.0,18.97,1.41
Denver,Jan 19,Onion,4159,158.0,8.99,2.54
Denver,Jan 19,Onion,4159,136.0,9.02,2.59
Denver,Jan 19,Orange,4012,136.0,10.7,2.73
Denver,Jan 19,Orange,4012,389.0,16.28,1.38
Denver,Jan 19,Orange,4012,492.0,12.57,1.19
Denver,Jan 19,Orange,4012,324.0,15.26,2.38
Denver,Jan 19,Orange,4012,136.0,17.6,1.16
Denver,Jan 19,Orange,4012,288.0,14.91,2.64
Denver,Jan 19,Orange,4012,191.0,18.88,2.31
Denver,Jan 19,Orange,4012,125.0,8.3,2.72
Denver,Jan 19,Orange,4012,271.0,12.2,1.44
Denver,Jan 19,Orange,4012,154.0,2.48,2.61
Denver,Jan 19,Pear,4412,166.0,8.45,2.9
Denver,Jan 19,Pear,4412,460.0,16.91,2.14
Denver,Jan 19,Pear,4412,453.0,14.87,1.63
Denver,Jan 19,Pear,4412,381.0,8.86,1.02
Denver,Jan 19,Pear,4412,473.0,7.26,1.07
Denver,Jan 19,Pear,4412,290.0,18.4,0.57
Denver,Jan 19,Pear,4412,314.0,21.41,0.81
Denver,Jan 19,Eggplant,4081,171.0,13.56,1.82
Denver,Jan 19,Eggplant,4081,333.0,19.25,3.29
Denver,Jan 19,Eggplant,4081,287.0,3.96,2.95
Denver,Jan 19,Eggplant,4081,225.0,12.68,3.11
Denver,Jan 19,Eggplant,4081,150.0,19.84,0.89
Denver,Jan 19,Eggplant,4081,413.0,20.39,1.19
Denver,Jan 19,Eggplant,4081,214.0,4.62,0.74
Denver,Jan 19,Eggplant,4081,447.0,21.23,2.23
Denver,Jan 19,Eggplant,4081,242.0,5.58,1.41
Denver,Jan 19,Lemon,4958,232.0,10.82,1.45
Denver,Jan 19,Lemon,4958,256.0,6.88,1.68
Denver,Jan 19,Lemon,4958,340.0,4.26,0.99
Denver,Jan 19,Lemon,4958,131.0,16.69,1.0
Denver,Jan 19,Lemon,4958,161.0,8.51,1.14
Denver,Jan 19,Lemon,4958,367.0,20.55,1.05
Denver,Jan 19,Lemon,4958,482.0,4.02,1.94
Denver,Jan 19,Lemon,4958,227.0,9.72,2.23
Denver,Jan 19,Lemon,4958,264.0,9.71,2.82
Denver,Jan 19,Lemon,4958,396.0,7.76,1.33
Denver,Jan 19,Lemon,4958,486.0,19.92,2.97
Denver,Jan 19,Lemon,4958,420.0,20.2,2.9
Denver,Jan 19,Lemon,4958,312.0,17.06,2.18
Denver,Jan 19,Lemon,4958,374.0,8.0,2.62
Denver,Jan 19,Tomato,4796,310.0,10.98,0.93
Denver,Jan 19,Tomato,4796,259.0,14.75,1.15
Denver,Jan 19,Tomato,4796,378.0,6.3,2.32
Denver,Jan 19,Tomato,4796,118.0,7.63,1.35
Denver,Jan 19,Tomato,4796,425.0,5.91,2.61
Denver,Jan 19,Tomato,4796,200.0,21.88,2.59
Denver,Jan 19,Tomato,4796,104.0,11.42,2.25
Denver,Jan 19,Tomato,4796,112.0,9.48,0.59
Denver,Jan 19,Tomato,4796,187.0,17.45,2.37
Denver,Jan 19,Tomato,4796,298.0,20.43,0.91
Denver,Jan 19,Tomato,4796,130.0,13.33,1.19
Denver,Jan 19,Blueberries,4240,336.0,17.58,1.53
Denver,Jan 19,Blueberries,4240,262.0,6.56,0.87
Denver,Jan 19,Blueberries,4240,452.0,3.08,2.24
Denver,Jan 19,Blueberries,4240,408.0,9.65,1.23
Denver,Jan 19,Blueberries,4240,432.0,18.79,1.73
Denver,Jan 19,Blueberries,4240,245.0,20.23,1.61
Denver,Jan 19,Blueberries,4240,241.0,10.92,1.63
Denver,Jan 19,Blueberries,4240,429.0,11.99,2.11
Denver,Jan 19,Blueberries,4240,218.0,14.91,0.61
Denver,Jan 19,Lychee,4309,328.0,10.21,1.56
Denver,Jan 19,Lychee,4309,417.0,2.24,0.87
Denver,Jan 19,Lychee,4309,469.0,8.24,0.56
Denver,Jan 19,Lychee,4309,143.0,16.93,2.66
Denver,Jan 19,Lychee,4309,497.0,2.73,3.25
Denver,Jan 19,Lychee,4309,305.0,11.18,2.49
Denver,Jan 19,Banana,4011,213.0,5.52,3.15
Denver,Jan 19,Banana,4011,374.0,13.51,1.17
Denver,Jan 19,Banana,4011,392.0,9.73,3.1
Denver,Jan 19,Banana,4011,238.0,7.62,1.86
Denver,Jan 19,Banana,4011,427.0,4.89,1.9
Denver,Jan 19,Banana,4011,263.0,5.3,2.89
Denver,Jan 19,Banana,4011,462.0,14.51,0.8
Denver,Jan 19,Banana,4011,147.0,5.01,1.08
Denver,Jan 19,Banana,4011,421.0,6.5,2.37
Denver,Jan 19,Banana,4011,232.0,16.62,2.86
Denver,Jan 19,Banana,4011,428.0,14.47,0.75
Denver,Jan 19,Banana,4011,302.0,5.79,1.95
Denver,Jan 19,Banana,4011,357.0,8.68,0.86
Denver,Jan 19,Banana,4011,461.0,11.48,0.55
Denver,Jan 19,Banana,4011,156.0,15.62,2.55
Denver,Jan 19,Strawberries,4323,252.0,20.8,1.38
Denver,Jan 19,Strawberries,4323,444.0,19.9,0.55
Denver,Jan 19,Strawberries,4323,146.0,20.98,1.57
Denver,Jan 19,Strawberries,4323,292.0,13.12,2.59
Denver,Jan 19,Strawberries,4323,130.0,17.74,1.76
Denver,Jan 19,Strawberries,4323,242.0,18.96,0.98
Denver,Jan 19,Strawberries,4323,309.0,19.45,0.6
Denver,Jan 19,Strawberries,4323,449.0,12.65,1.84
Denver,Jan 19,Strawberries,4323,400.0,20.68,0.91
Denver,Jan 19,Strawberries,4323,383.0,6.16,2.42
Denver,Jan 19,Strawberries,4323,229.0,9.87,1.16
Denver,Jan 19,Grapes,4272,134.0,10.34,3.17
Denver,Jan 19,Grapes,4272,468.0,5.63,0.59
Denver,Jan 19,Grapes,4272,430.0,15.28,1.01
Denver,Jan 19,Grapes,4272,170.0,20.39,2.31
Denver,Jan 19,Grapes,4272,461.0,7.48,1.68
Denver,Jan 19,Grapes,4272,321.0,3.54,2.62
Denver,Jan 19,Grapes,4272,129.0,8.16,2.33
Denver,Jan 19,Peach,4404,153.0,15.85,3.04
Denver,Jan 19,Peach,4404,457.0,13.17,0.84
Denver,Jan 19,Peach,4404,394.0,20.25,2.15
Denver,Jan 19,Peach,4404,294.0,4.6,1.6
Denver,Jan 19,Peach,4404,249.0,3.28,1.01
Denver,Jan 19,Peach,4404,380.0,15.38,0.94
Denver,Jan 19,Peach,4404,157.0,21.83,2.59
Denver,Jan 19,Avocado,4225,197.0,11.45,2.25
Denver,Jan 19,Avocado,4225,133.0,21.7,1.18
Denver,Jan 19,Avocado,4225,384.0,21.63,2.71
Denver,Jan 19,Avocado,4225,462.0,2.96,2.41
Denver,Jan 19,Avocado,4225,187.0,10.94,1.99
Denver,Jan 19,Avocado,4225,436.0,18.11,3.03
Denver,Jan 19,Avocado,4225,196.0,7.26,0.71
Denver,Jan 19,Avocado,4225,242.0,6.41,2.0
Denver,Jan 19,Avocado,4225,395.0,12.04,3.08
Denver,Jan 19,Avocado,4225,298.0,19.32,2.73
Denver,Jan 19,Corn,4078,469.0,19.11,1.57
Denver,Jan 19,Corn,4078,272.0,7.38,1.74
Denver,Jan 19,Corn,4078,255.0,18.64,2.97
Denver,Jan 19,Corn,4078,469.0,20.66,2.12
Denver,Jan 19,Apple (Gala),4134,442.0,4.39,1.7
Denver,Jan 19,Apple (Gala),4134,358.0,11.19,1.34
Denver,Jan 19,Apple (Gala),4134,483.0,8.05,1.05
Denver,Jan 19,Apple (Gala),4134,208.0,17.04,1.55
Denver,Jan 19,Apple (Gala),4134,413.0,5.76,1.87
Denver,Jan 19,Apricot,3302,261.0,9.47,1.91
Denver,Jan 19,Apricot,3302,322.0,15.68,2.49
Denver,Jan 19,Apricot,3302,261.0,17.56,2.64
Denver,Jan 19,Apricot,3302,179.0,18.43,2.23
Denver,Jan 19,Apricot,3302,471.0,5.33,1.85
Denver,Jan 19,Apricot,3302,222.0,14.62,1.13
Denver,Jan 15,Grapes,4272,376.0,19.05,1.59
Denver,Jan 15,Grapes,4272,267.0,2.33,1.04
Denver,Jan 15,Grapes,4272,477.0,13.22,2.45
Denver,Jan 15,Grapes,4272,262.0,13.12,2.21
Denver,Jan 15,Grapes,4272,113.0,16.49,3.28
Denver,Jan 15,Grapes,4272,338.0,14.81,1.46
Denver,Jan 15,Grapes,4272,461.0,7.6,1.18
Denver,Jan 15,Grapes,4272,350.0,6.83,2.43
Denver,Jan 15,Grapes,4272,483.0,8.02,1.87
Denver,Jan 15,Grapes,4272,170.0,19.15,2.67
Denver,Jan 15,Grapes,4272,200.0,9.47,1.71
Denver,Jan 15,Apple (Gala),4134,454.0,14.31,0.58
Denver,Jan 15,Apple (Gala),4134,225.0,7.74,0.77
Denver,Jan 15,Apple (Gala),4134,253.0,21.71,2.17
Denver,Jan 15,Apple (Gala),4134,231.0,19.84,1.48
Denver,Jan 15,Apple (Gala),4134,357.0,20.1,0.75
Denver,Jan 15,Apple (Gala),4134,224.0,20.39,2.19
Denver,Jan 15,Apple (Gala),4134,240.0,4.32,2.55
Denver,Jan 15,Apple (Gala),4134,119.0,13.26,2.19
Denver,Jan 15,Apple (Gala),4134,369.0,3.5,2.54
Denver,Jan 15,Apple (Gala),4134,353.0,15.68,1.91
Denver,Jan 15,Apple (Gala),4134,435.0,18.08,1.68
Denver,Jan 15,Mushroom,4650,226.0,16.98,2.37
Denver,Jan 15,Mushroom,4650,208.0,11.24,1.15
Denver,Jan 15,Mushroom,4650,458.0,20.47,2.99
Denver,Jan 15,Mushroom,4650,398.0,5.84,3.03
Denver,Jan 15,Mushroom,4650,424.0,18.34,0.87
Denver,Jan 15,Mushroom,4650,193.0,21.85,0.78
Denver,Jan 15,Mushroom,4650,470.0,18.3,2.99
Denver,Jan 15,Mushroom,4650,380.0,4.81,1.62
Denver,Jan 15,Mushroom,4650,303.0,3.29,2.85
Denver,Jan 15,Banana,4011,167.0,18.54,1.87
Denver,Jan 15,Banana,4011,388.0,4.17,2.0
Denver,Jan 15,Banana,4011,115.0,15.0,2.41
Denver,Jan 15,Banana,4011,133.0,11.39,2.91
Denver,Jan 15,Banana,4011,479.0,21.33,3.21
Denver,Jan 15,Banana,4011,255.0,14.82,1.6
Denver,Jan 15,Banana,4011,306.0,18.55,2.39
Denver,Jan 15,Banana,4011,403.0,9.63,2.56
Denver,Jan 15,Banana,4011,177.0,17.09,1.95
Denver,Jan 15,Banana,4011,285.0,7.86,1.26
Denver,Jan 15,Banana,4011,461.0,6.03,2.93
Denver,Jan 15,Banana,4011,316.0,16.19,2.06
Denver,Jan 15,Banana,4011,477.0,16.93,1.97
Denver,Jan 15,Banana,4011,471.0,15.36,2.84
Denver,Jan 15,Peach,4404,378.0,13.16,3.25
Denver,Jan 15,Peach,4404,340.0,10.37,1.34
Denver,Jan 15,Peach,4404,401.0,21.29,0.9
Denver,Jan 15,Peach,4404,136.0,15.69,0.63
Denver,Jan 15,Peach,4404,413.0,6.81,1.86
Denver,Jan 15,Peach,4404,471.0,14.08,1.34
Denver,Jan 15,Peach,4404,459.0,9.21,2.3
Denver,Jan 15,Peach,4404,448.0,4.33,3.02
Denver,Jan 15,Peach,4404,429.0,12.25,3.18
Denver,Jan 15,Peach,4404,151.0,10.34,3.18
Denver,Jan 15,Peach,4404,104.0,4.36,2.56
Denver,Jan 15,Peach,4404,133.0,21.51,1.73
Denver,Jan 15,Peach,4404,399.0,15.32,3.27
Denver,Jan 15,Peach,4404,340.0,21.2,0.55
Denver,Jan 15,Peach,4404,207.0,5.32,0.68
Denver,Jan 15,Peach,4404,193.0,12.54,0.84
Denver,Jan 15,Avocado,4225,197.0,3.35,1.97
Denver,Jan 15,Avocado,4225,429.0,3.23,1.31
Denver,Jan 15,Avocado,4225,446.0,2.96,1.57
Denver,Jan 15,Avocado,4225,300.0,7.03,2.19
Denver,Jan 15,Avocado,4225,435.0,16.54,1.51
Denver,Jan 15,Avocado,4225,120.0,21.12,3.29
Denver,Jan 15,Avocado,4225,207.0,18.59,2.55
Denver,Jan 15,Avocado,4225,367.0,3.32,3.02
Denver,Jan 15,Eggplant,4081,204.0,4.41,3.29
Denver,Jan 15,Eggplant,4081,272.0,2.68,1.3
Denver,Jan 15,Eggplant,4081,378.0,8.34,2.13
Denver,Jan 15,Eggplant,4081,101.0,21.58,1.43
Denver,Jan 15,Eggplant,4081,377.0,2.79,2.8
Denver,Jan 15,Eggplant,4081,201.0,9.53,3.08
Denver,Jan 15,Eggplant,4081,387.0,7.07,1.06
Denver,Jan 15,Eggplant,4081,187.0,4.52,3.27
Denver,Jan 15,Eggplant,4081,495.0,18.82,1.45
Denver,Jan 15,Eggplant,4081,295.0,8.43,2.46
Denver,Jan 15,Eggplant,4081,476.0,20.37,3.05
Denver,Jan 15,Eggplant,4081,189.0,12.89,3.24
Denver,Jan 15,Eggplant,4081,477.0,12.48,0.99
Denver,Jan 15,Eggplant,4081,235.0,13.09,2.41
Denver,Jan 15,Strawberries,4323,417.0,6.85,0.72
Denver,Jan 15,Strawberries,4323,486.0,15.27,1.12
Denver,Jan 15,Strawberries,4323,238.0,4.79,1.82
Denver,Jan 15,Strawberries,4323,183.0,4.25,2.44
Denver,Jan 15,Strawberries,4323,207.0,16.84,0.57
Denver,Jan 15,Strawberries,4323,310.0,15.12,1.57
Denver,Jan 15,Strawberries,4323,445.0,3.73,2.03
Denver,Jan 15,Strawberries,4323,195.0,12.89,3.28
Denver,Jan 15,Strawberries,4323,197.0,2.61,0.93
Denver,Jan 15,Strawberries,4323,366.0,18.66,1.17
Denver,Jan 15,Lemon,4958,140.0,14.31,2.74
Denver,Jan 15,Lemon,4958,140.0,13.16,1.21
Denver,Jan 15,Lemon,4958,390.0,12.98,1.31
Denver,Jan 15,Lemon,4958,183.0,6.52,1.29
Denver,Jan 15,Lemon,4958,291.0,19.97,1.38
