city,date,product,prodcode,quantity,weight_lb,price_usd
Chicago,Jan 23,Lychee,4309,279.0,11.95,1.84
Chicago,Jan 23,Lychee,4309,105.0,12.12,1.93
Chicago,Jan 23,Lychee,4309,433.0,8.95,2.97
Chicago,Jan 23,Lychee,4309,101.0,8.96,0.96
Chicago,Jan 23,Lychee,4309,396.0,7.09,0.78
Chicago,Jan 23,Mushroom,4650,371.0,20.31,3.23
Chicago,Jan 23,Mushroom,4650,420.0,11.13,1.93
Chicago,Jan 23,Mushroom,4650,288.0,18.88,1.49
Chicago,Jan 23,Mushroom,4650,225.0,21.96,0.58
Chicago,Jan 23,Mushroom,4650,181.0,5.18,1.04
Chicago,Jan 23,Mushroom,4650,323.0,19.69,2.51
Chicago,Jan 23,Mushroom,4650,246.0,12.48,0.74
Chicago,Jan 23,Mushroom,4650,225.0,16.84,2.61
Chicago,Jan 23,Avocado,4225,250.0,19.47,2.38
Chicago,Jan 23,Avocado,4225,140.0,16.02,1.14
Chicago,Jan 23,Avocado,4225,104.0,17.19,2.44
Chicago,Jan 23,Avocado,4225,364.0,15.64,3.23
Chicago,Jan 23,Avocado,4225,394.0,9.23,3.01
Chicago,Jan 23,Avocado,4225,478.0,7.09,2.48
Chicago,Jan 23,Avocado,4225,341.0,16.29,1.87
Chicago,Jan 23,Corn,4078,268.0,7.63,2.82
Chicago,Jan 23,Corn,4078,113.0,19.63,1.69
Chicago,Jan 23,Corn,4078,119.0,6.06,1.64
Chicago,Jan 23,Corn,4078,389.0,6.33,1.25
Chicago,Jan 23,Corn,4078,149.0,19.33,3.04
Chicago,Jan 23,Corn,4078,325.0,6.05,2.97
Chicago,Jan 23,Corn,4078,407.0,10.65,2.88
Chicago,Jan 23,Corn,4078,381.0,19.79,1.94
Chicago,Jan 23,Corn,4078,153.0,15.19,0.78
Chicago,Jan 23,Corn,4078,262.0,6.53,1.94
Chicago,Jan 23,Corn,4078,151.0,21.26,2.27
Chicago,Jan 23,Blueberries,4240,231.0,11.05,3.27
Chicago,Jan 23,Blueberries,4240,472.0,13.46,2.13
Chicago,Jan 23,Blueberries,4240,353.0,20.29,1.79
Chicago,Jan 23,Blueberries,4240,256.0,19.19,0.97
Chicago,Jan 23,Blueberries,4240,268.0,18.68,1.43
Chicago,Jan 23,Blueberries,4240,294.0,16.07,2.05
Chicago,Jan 23,Orange,4012,252.0,13.3,2.0
Chicago,Jan 23,Orange,4012,471.0,9.71,2.64
Chicago,Jan 23,Orange,4012,356.0,5.11,2.83
Chicago,Jan 23,Orange,4012,197.0,6.44,1.17
Chicago,Jan 23,Orange,4012,283.0,9.11,1.64
Chicago,Jan 23,Apple (Gala),4134,257.0,5.15,0.89
Chicago,Jan 23,Apple (Gala),4134,439.0,19.53,1.05
Chicago,Jan 23,Apple (Gala),4134,181.0,19.27,1.38
Chicago,Jan 23,Apple (Gala),4134,452.0,21.59,3.02
Chicago,Jan 23,Apple (Gala),4134,318.0,6.26,3.04
Chicago,Jan 23,Apple (Gala),4134,227.0,17.77,2.88
Chicago,Jan 23,Apple (Gala),4134,285.0,13.01,1.66
Chicago,Jan 23,Apple (Gala),4134,380.0,17.29,1.51
Chicago,Jan 23,Apple (Gala),4134,399.0,12.11,1.1
Chicago,Jan 23,Tomato,4796,414.0,6.9,2.46
Chicago,Jan 23,Tomato,4796,311.0,21.87,2.25
Chicago,Jan 23,Tomato,4796,195.0,10.84,0.83
Chicago,Jan 23,Tomato,4796,142.0,7.49,3.05
Chicago,Jan 23,Tomato,4796,186.0,18.49,3.15
Chicago,Jan 23,Tomato,4796,174.0,11.67,1.76
Chicago,Jan 23,Tomato,4796,488.0,3.75,1.43
Chicago,Jan 23,Tomato,4796,351.0,11.84,3.17
Chicago,Jan 23,Lemon,4958,233.0,4.49,2.66
Chicago,Jan 23,Lemon,4958,336.0,4.54,2.36
Chicago,Jan 23,Lemon,4958,279.0,16.3,2.13
Chicago,Jan 19,Orange,4012,228.0,8.27,1.02
Chicago,Jan 19,Orange,4012,231.0,19.34,2.52
Chicago,Jan 19,Orange,4012,467.0,19.98,3.01
Chicago,Jan 19,Orange,4012,369.0,20.84,2.59
Chicago,Jan 19,Orange,4012,344.0,10.11,0.83
Chicago,Jan 19,Orange,4012,437.0,18.9,0.59
Chicago,Jan 19,Orange,4012,311.0,18.04,1.16
Chicago,Jan 19,Orange,4012,121.0,2.33,3.27
Chicago,Jan 19,Orange,4012,413.0,11.0,2.34
Chicago,Jan 19,Orange,4012,294.0,2.53,1.71
Chicago,Jan 19,Orange,4012,403.0,18.54,1.58
Chicago,Jan 19,Orange,4012,411.0,17.61,2.05
Chicago,Jan 19,Orange,4012,461.0,11.96,0.59
Chicago,Jan 19,Orange,4012,303.0,3.33,0.59
Chicago,Jan 19,Orange,4012,495.0,18.98,1.51
Chicago,Jan 19,Strawberries,4323,461.0,18.99,1.75
Chicago,Jan 19,Strawberries,4323,257.0,7.62,0.8
Chicago,Jan 19,Strawberries,4323,461.0,9.98,0.61
Chicago,Jan 19,Strawberries,4323,280.0,21.1,3.02
Chicago,Jan 19,Strawberries,4323,327.0,3.22,2.41
Chicago,Jan 19,Strawberries,4323,201.0,10.37,1.44
Chicago,Jan 19,Strawberries,4323,384.0,5.98,1.81
Chicago,Jan 19,Strawberries,4323,449.0,10.67,1.83
Chicago,Jan 19,Strawberries,4323,121.0,13.08,1.38
Chicago,Jan 19,Strawberries,4323,191.0,14.11,2.38
Chicago,Jan 19,Strawberries,4323,468.0,7.01,1.73
Chicago,Jan 19,Strawberries,4323,168.0,14.35,1.27
Chicago,Jan 19,Strawberries,4323,432.0,15.57,2.13
Chicago,Jan 19,Strawberries,4323,114.0,10.49,3.18
Chicago,Jan 19,Strawberries,4323,231.0,11.41,2.96
Chicago,Jan 19,Strawberries,4323,286.0,4.09,3.26
Chicago,Jan 19,Strawberries,4323,359.0,10.48,1.0
Chicago,Jan 19,Strawberries,4323,223.0,15.25,3.21
Chicago,Jan 19,Onion,4159,224.0,21.41,3.01
Chicago,Jan 19,Onion,4159,188.0,21.35,1.32
Chicago,Jan 19,Onion,4159,200.0,19.09,1.71
Chicago,Jan 19,Onion,4159,276.0,4.86,2.75
Chicago,Jan 19,Onion,4159,331.0,7.18,2.87
Chicago,Jan 19,Onion,4159,108.0,7.95,0.84
Chicago,Jan 19,Onion,4159,297.0,19.81,2.27
Chicago,Jan 19,Blueberries,4240,406.0,2.76,2.47
Chicago,Jan 19,Blueberries,4240,492.0,5.93,1.01
Chicago,Jan 19,Blueberries,4240,472.0,4.95,2.43
Chicago,Jan 19,Blueberries,4240,272.0,8.96,2.43
Chicago,Jan 19,Blueberries,4240,489.0,19.04,1.78
Chicago,Jan 19,Blueberries,4240,327.0,4.12,2.39
Chicago,Jan 19,Blueberries,4240,143.0,20.14,2.39
Chicago,Jan 19,Blueberries,4240,366.0,3.62,1.28
Chicago,Jan 19,Blueberries,4240,345.0,19.39,1.36
Chicago,Jan 19,Blueberries,4240,234.0,16.28,1.13
Chicago,Jan 19,Blueberries,4240,266.0,12.6,0.78
Chicago,Jan 19,Blueberries,4240,414.0,13.64,1.42
Chicago,Jan 19,Blueberries,4240,423.0,19.81,0.59
Chicago,Jan 19,Blueberries,4240,234.0,19.22,1.78
Chicago,Jan 19,Apple (Fuji),4131,236.0,10.12,1.19
Chicago,Jan 19,Apple (Fuji),4131,455.0,18.09,1.49
Chicago,Jan 19,Apple (Fuji),4131,304.0,2.41,1.99
Chicago,Jan 19,Apple (Fuji),4131,255.0,21.92,0.73
Chicago,Jan 19,Apple (Fuji),4131,288.0,16.96,1.74
Chicago,Jan 19,Apple (Fuji),4131,290.0,9.1,2.03
Chicago,Jan 19,Apple (Fuji),4131,393.0,6.61,1.57
Chicago,Jan 19,Apple (Fuji),4131,386.0,21.38,1.7
Chicago,Jan 19,Apple (Fuji),4131,427.0,11.48,2.48
Chicago,Jan 19,Apple (Fuji),4131,126.0,10.4,1.14
Chicago,Jan 19,Avocado,4225,349.0,12.54,2.54
Chicago,Jan 19,Avocado,4225,303.0,19.89,1.02
Chicago,Jan 19,Avocado,4225,456.0,11.08,1.31
Chicago,Jan 19,Avocado,4225,470.0,5.89,2.43
Chicago,Jan 19,Avocado,4225,247.0,10.65,1.22
Chicago,Jan 19,Avocado,4225,381.0,13.34,2.11
Chicago,Jan 19,Avocado,4225,370.0,18.19,2.95
Chicago,Jan 19,Avocado,4225,168.0,12.63,1.46
Chicago,Jan 19,Eggplant,4081,367.0,2.9,2.26
Chicago,Jan 19,Eggplant,4081,180.0,2.91,0.56
Chicago,Jan 19,Eggplant,4081,118.0,20.72,3.3
Chicago,Jan 19,Eggplant,4081,318.0,15.24,3.28
Chicago,Jan 19,Eggplant,4081,217.0,6.92,2.69
Chicago,Jan 19,Eggplant,4081,343.0,21.38,1.3
Chicago,Jan 19,Eggplant,4081,144.0,18.79,2.0
Chicago,Jan 19,Eggplant,4081,208.0,8.29,3.15
Chicago,Jan 19,Eggplant,4081,497.0,3.3,1.93
Chicago,Jan 19,Eggplant,4081,242.0,12.78,0.89
Chicago,Jan 19,Eggplant,4081,332.0,18.94,1.02
Chicago,Jan 19,Mushroom,4650,485.0,8.92,3.02
Chicago,Jan 19,Mushroom,4650,250.0,20.79,1.96
Chicago,Jan 19,Mushroom,4650,231.0,8.69,1.71
Chicago,Jan 19,Mushroom,4650,460.0,16.43,2.02
Chicago,Jan 19,Lychee,4309,458.0,6.05,1.46
Chicago,Jan 19,Lychee,4309,482.0,3.76,2.98
Chicago,Jan 19,Lychee,4309,454.0,10.61,1.79
Chicago,Jan 19,Lychee,4309,174.0,20.28,0.6
Chicago,Jan 19,Lychee,4309,371.0,17.44,1.74
Chicago,Jan 19,Lychee,4309,306.0,4.87,0.59
Chicago,Jan 19,Lychee,4309,432.0,20.44,2.21
Chicago,Jan 19,Lychee,4309,325.0,10.2,1.56
Chicago,Jan 19,Lychee,4309,216.0,15.31,1.77
Chicago,Jan 19,Lychee,4309,116.0,20.77,1.19
Chicago,Jan 19,Lychee,4309,284.0,6.87,1.49
Chicago,Jan 19,Lychee,4309,433.0,7.16,1.29
Chicago,Jan 19,Pear,4412,152.0,21.11,2.85
Chicago,Jan 19,Pear,4412,443.0,17.77,3.13
Chicago,Jan 19,Pear,4412,215.0,2.41,1.31
Chicago,Jan 19,Pear,4412,148.0,15.61,2.87
Chicago,Jan 19,Pear,4412,167.0,3.71,1.86
Chicago,Jan 19,Pear,4412,194.0,11.12,2.08
Chicago,Jan 19,Apple (Gala),4134,206.0,9.17,2.81
Chicago,Jan 19,Apple (Gala),4134,370.0,16.71,1.79
Chicago,Jan 19,Apple (Gala),4134,491.0,3.61,3.14
Chicago,Jan 19,Apple (Gala),4134,166.0,13.05,0.9
Chicago,Jan 19,Apple (Gala),4134,339.0,16.68,2.77
Chicago,Jan 19,Apple (Gala),4134,286.0,3.16,2.92
Chicago,Jan 19,Apple (Gala),4134,335.0,4.18,1.65
Chicago,Jan 19,Apple (Gala),4134,469.0,4.73,0.58
Chicago,Jan 19,Apple (Gala),4134,332.0,10.8,2.15
Chicago,Jan 19,Apple (Gala),4134,170.0,16.12,2.84
Chicago,Jan 19,Apple (Gala),4134,394.0,4.4,3.07
Chicago,Jan 19,Peach,4404,265.0,13.7,1.0
Chicago,Jan 19,Peach,4404,146.0,13.34,1.5
Chicago,Jan 19,Peach,4404,120.0,20.71,1.22
Chicago,Jan 19,Peach,4404,162.0,13.68,3.17
Chicago,Jan 19,Peach,4404,122.0,19.82,1.29
Chicago,Jan 19,Peach,4404,361.0,5.48,3.18
Chicago,Jan 19,Peach,4404,107.0,21.15,2.18
Chicago,Jan 19,Kiwi,4030,217.0,9.95,0.79
Chicago,Jan 19,Kiwi,4030,432.0,15.38,2.79
Chicago,Jan 19,Kiwi,4030,232.0,9.45,1.96
Chicago,Jan 19,Kiwi,4030,306.0,18.44,1.71
Chicago,Jan 19,Kiwi,4030,245.0,14.99,2.49
Chicago,Jan 19,Kiwi,4030,112.0,7.92,2.5
Chicago,Jan 19,Kiwi,4030,241.0,16.0,0.82
Chicago,Jan 19,Kiwi,4030,367.0,14.85,2.33
Chicago,Jan 19,Kiwi,4030,321.0,5.5,1.8
Chicago,Jan 19,Kiwi,4030,314.0,7.11,1.61
Chicago,Jan 19,Kiwi,4030,464.0,6.88,1.42
Chicago,Jan 19,Apricot,3302,280.0,12.85,0.71
Chicago,Jan 19,Apricot,3302,478.0,18.37,2.32
Chicago,Jan 19,Apricot,3302,106.0,19.72,0.9
Chicago,Jan 19,Apricot,3302,147.0,4.83,2.3
Chicago,Jan 19,Apricot,3302,413.0,5.45,2.32
Chicago,Jan 19,Apricot,3302,453.0,4.32,1.48
Chicago,Jan 19,Apricot,3302,485.0,15.71,1.69
Chicago,Jan 19,Apricot,3302,302.0,21.84,2.38
Chicago,Jan 19,Apricot,3302,475.0,2.48,0.81
Chicago,Jan 19,Apricot,3302,402.0,14.65,3.28
Chicago,Jan 19,Apricot,3302,219.0,5.22,2.99
Chicago,Jan 19,Apricot,3302,297.0,21.64,2.97
Chicago,Jan 19,Apricot,3302,327.0,3.1,2.56
Chicago,Jan 19,Lemon,4958,423.0,5.46,2.62
Chicago,Jan 19,Lemon,4958,213.0,5.42,2.38
Chicago,Jan 19,Lemon,4958,492.0,18.39,1.03
Chicago,Jan 19,Lemon,4958,116.0,17.04,1.75
Chicago,Jan 19,Lemon,4958,455.0,19.36,2.71
Chicago,Jan 19,Lemon,4958,266.0,4.57,2.38
Chicago,Jan 19,Lemon,4958,218.0,19.45,2.13
Chicago,Jan 19,Lemon,4958,392.0,13.49,3.2
Chicago,Jan 19,Tomato,4796,477.0,7.93,3.18
Chicago,Jan 19,Tomato,4796,410.0,5.58,2.3
Chicago,Jan 19,Tomato,4796,381.0,16.42,3.14
Chicago,Jan 19,Tomato,4796,230.0,11.41,1.67
Chicago,Jan 19,Tomato,4796,449.0,11.15,1.86
Chicago,Jan 19,Tomato,4796,337.0,21.27,2.85
Chicago,Jan 19,Tomato,4796,405.0,11.87,1.53
Chicago,Jan 19,Tomato,4796,106.0,16.11,0.61
Chicago,Jan 19,Tomato,4796,369.0,21.15,0.76
Chicago,Jan 19,Corn,4078,405.0,14.34,3.17
Chicago,Jan 19,Corn,4078,192.0,10.74,1.2
Chicago,Jan 19,Corn,4078,345.0,19.24,0.58
Chicago,Jan 19,Corn,4078,344.0,18.12,1.44
Chicago,Jan 19,Corn,4078,234.0,6.29,1.18
Chicago,Jan 19,Cucumber,4062,440.0,9.52,2.94
Chicago,Jan 19,Cucumber,4062,315.0,2.57,2.97
Chicago,Jan 19,Cucumber,4062,390.0,16.2,2.93
Chicago,Jan 19,Cucumber,4062,261.0,20.41,2.02
Chicago,Jan 19,Cucumber,4062,372.0,7.98,0.87
Chicago,Jan 19,Cucumber,4062,146.0,20.51,1.43
Chicago,Jan 19,Cucumber,4062,431.0,2.66,0.76
Chicago,Jan 19,Cucumber,4062,425.0,7.98,1.34
Chicago,Jan 19,Cucumber,4062,455.0,18.45,0.78
Chicago,Jan 19,Cucumber,4062,461.0,7.88,2.43
Chicago,Jan 19,Banana,4011,469.0,4.0,1.88
Chicago,Jan 19,Banana,4011,276.0,16.8,2.26
Chicago,Jan 19,Banana,4011,350.0,2.85,3.17
Chicago,Jan 19,Banana,4011,449.0,12.88,0.64
Chicago,Jan 19,Banana,4011,492.0,11.91,2.11
Chicago,Jan 19,Banana,4011,462.0,6.49,2.86
Chicago,Jan 19,Banana,4011,358.0,6.05,3.07
Chicago,Jan 19,Banana,4011,459.0,17.78,1.37
Chicago,Jan 19,Grapes,4272,221.0,21.29,3.04
Chicago,Jan 19,Grapes,4272,474.0,11.85,2.92
Chicago,Jan 19,Grapes,4272,448.0,13.62,1.55
Chicago,Jan 19,Grapes,4272,135.0,11.85,1.37
Chicago,Jan 19,Grapes,4272,348.0,11.78,1.81
Chicago,Jan 19,Grapes,4272,451.0,6.27,2.02
Chicago,Jan 19,Grapes,4272,480.0,15.78,3.0
Chicago,Jan 15,Apricot,3302,182.0,11.88,2.08
Chicago,Jan 15,Apricot,3302,222.0,5.64,3.3
Chicago,Jan 15,Apricot,3302,308.0,20.13,1.69
Chicago,Jan 15,Apricot,3302,449.0,18.03,1.26
Chicago,Jan 15,Apricot,3302,208.0,3.72,1.04
Chicago,Jan 15,Apricot,3302,348.0,9.08,2.9
Chicago,Jan 15,Lychee,4309,408.0,5.69,2.29
Chicago,Jan 15,Lychee,4309,485.0,15.53,0.98
Chicago,Jan 15,Lychee,4309,182.0,15.35,2.34
Chicago,Jan 15,Onion,4159,260.0,21.31,0.98
Chicago,Jan 15,Onion,4159,334.0,7.94,0.99
Chicago,Jan 15,Onion,4159,308.0,8.04,1.84
Chicago,Jan 15,Onion,4159,137.0,20.81,1.17
Chicago,Jan 15,Onion,4159,422.0,21.63,2.62
Chicago,Jan 15,Onion,4159,305.0,9.66,2.92
Chicago,Jan 15,Onion,4159,295.0,13.49,1.15
Chicago,Jan 15,Onion,4159,188.0,19.53,2.22
Chicago,Jan 15,Eggplant,4081,207.0,2.38,1.5
Chicago,Jan 15,Eggplant,4081,302.0,3.26,2.08
Chicago,Jan 15,Eggplant,4081,337.0,20.81,2.07
Chicago,Jan 15,Kiwi,4030,287.0,16.42,0.64
Chicago,Jan 15,Kiwi,4030,377.0,16.76,3.28
Chicago,Jan 15,Banana,4011,391.0,16.44,1.28
Chicago,Jan 15,Banana,4011,407.0,7.42,1.65
Chicago,Jan 15,Banana,4011,341.0,10.96,2.06
Chicago,Jan 15,Banana,4011,254.0,16.31,2.24
Chicago,Jan 15,Banana,4011,436.0,11.78,2.29
Chicago,Jan 15,Banana,4011,279.0,14.26,2.22
Chicago,Jan 15,Corn,4078,314.0,3.05,2.82
Chicago,Jan 15,Corn,4078,367.0,5.58,3.26
Chicago,Jan 15,Corn,4078,229.0,21.89,1.51
Chicago,Jan 15,Corn,4078,448.0,3.95,1.89
Chicago,Jan 15,Corn,4078,281.0,16.46,1.5
Chicago,Jan 15,Tomato,4796,355.0,21.68,3.08
Chicago,Jan 15,Tomato,4796,143.0,20.63,0.84
Chicago,Jan 15,Tomato,4796,116.0,4.44,1.07
Chicago,Jan 15,Tomato,4796,267.0,15.54,0.65
Chicago,Jan 15,Orange,4012,271.0,9.87,1.12
Chicago,Jan 15,Orange,4012,327.0,12.25,0.73
Chicago,Jan 15,Orange,4012,185.0,13.92,2.12
Chicago,Jan 15,Orange,4012,135.0,5.22,1.89
Chicago,Jan 15,Orange,4012,180.0,19.82,1.59
Chicago,Jan 15,Orange,4012,289.0,4.61,1.38
Chicago,Jan 15,Orange,4012,245.0,19.26,1.69
Chicago,Jan 15,Orange,4012,381.0,2.83,0.88
Chicago,Jan 15,Orange,4012,162.0,17.91,1.92
Chicago,Jan 15,Apple (Gala),4134,451.0,5.15,3.01
Chicago,Jan 15,Apple (Gala),4134,288.0,13.41,2.43
Chicago,Jan 15,Apple (Gala),4134,155.0,19.01,2.78
Chicago,Jan 15,Apple (Gala),4134,406.0,19.76,1.1
Chicago,Jan 15,Apple (Gala),4134,485.0,17.7,2.08
Chicago,Jan 15,Apple (Gala),4134,381.0,6.56,2.16
Chicago,Jan 15,Apple (Gala),4134,475.0,9.62,2.58
Chicago,Jan 15,Avocado,4225,214.0,3.34,0.74
Chicago,Jan 15,Avocado,4225,325.0,18.88,1.36
Chicago,Jan 15,Avocado,4225,325.0,13.55,2.51
Chicago,Jan 15,Avocado,4225,147.0,18.72,2.63
Chicago,Jan 15,Mushroom,4650,376.0,12.6,1.04
Chicago,Jan 15,Mushroom,4650,385.0,5.8,2.94
Chicago,Jan 15,Mushroom,4650,233.0,19.72,2.08
Chicago,Jan 15,Mushroom,4650,221.0,3.04,2.07
Chicago,Jan 15,Mushroom,4650,335.0,4.26,2.83
Chicago,Jan 15,Mushroom,4650,159.0,18.31,1.26
Chicago,Jan 15,Mushroom,4650,294.0,6.37,3.06
Chicago,Jan 15,Mushroom,4650,171.0,21.1,3.07
Chicago,Jan 15,Mushroom,4650,126.0,15.27,2.32
Chicago,Jan 15,Strawberries,4323,255.0,8.07,1.8
Chicago,Jan 15,Strawberries,4323,246.0,3.95,3.29
Chicago,Jan 15,Strawberries,4323,489.0,17.13,3.03
Chicago,Jan 15,Strawberries,4323,243.0,20.31,2.91
Chicago,Jan 15,Grapes,4272,217.0,12.75,0.64
Chicago,Jan 15,Grapes,4272,286.0,20.64,1.54
Chicago,Jan 15,Grapes,4272,371.0,14.93,1.65
Chicago,Jan 15,Grapes,4272,395.0,3.26,0.87
Chicago,Jan 15,Grapes,4272,436.0,2.32,1.25
Chicago,Jan 15,Grapes,4272,477.0,20.95,1.43
Chicago,Jan 15,Pear,4412,347.0,7.72,2.31
Chicago,Jan 15,Pear,4412,295.0,15.82,3.29
Chicago,Jan 15,Pear,4412,212.0,8.18,0.85
Chicago,Jan 15,Pear,4412,182.0,21.19,1.99
Chicago,Jan 15,Pear,4412,320.0,15.93,2.27
Chicago,Jan 15,Pear,4412,346.0,15.4,2.09
Chicago,Jan 15,Lemon,4958,442.0,4.65,1.75
Chicago,Jan 15,Lemon,4958,412.0,9.26,1.65
Chicago,Jan 15,Apple (Fuji),4131,242.0,15.57,1.38
Chicago,Jan 15,Apple (Fuji),4131,400.0,10.44,2.39
Chicago,Jan 15,Apple (Fuji),4131,221.0,19.67,1.98
Chicago,Jan 15,Apple (Fuji),4131,230.0,5.34,1.67
Chicago,Jan 15,Apple (Fuji),4131,204.0,5.29,2.94
Chicago,Jan 15,Apple (Fuji),4131,281.0,6.37,1.8
Chicago,Jan 15,Apple (Fuji),4131,421.0,16.31,2.87
Chicago,Jan 15,Blueberries,4240,340.0,10.17,3.25
Chicago,Jan 15,Blueberries,4240,424.0,6.05,1.29
Chicago,Jan 15,Blueberries,4240,307.0,13.94,3.04
Chicago,Jan 15,Blueberries,4240,234.0,10.99,2.65
Chicago,Jan 15,Peach,4404,216.0,11.62,2.46
Chicago,Jan 15,Peach,4404,270.0,20.08,3.18
Chicago,Jan 15,Peach,4404,356.0,2.98,3.15
Chicago,Jan 15,Peach,4404,393.0,18.66,1.93
Chicago,Jan 15,Cucumber,4062,403.0,10.74,3.24
Chicago,Jan 15,Cucumber,4062,323.0,11.0,1.05
Chicago,Jan 7,Lychee,4309,488.0,13.65,0.68
Chicago,Jan 7,Lychee,4309,195.0,2.86,2.82
Chicago,Jan 7,Lychee,4309,409.0,18.41,2.21
Chicago,Jan 7,Lychee,4309,325.0,7.21,0.81
Chicago,Jan 7,Lychee,4309,428.0,19.64,1.83
Chicago,Jan 7,Lychee,4309,275.0,9.88,1.41
Chicago,Jan 7,Lychee,4309,358.0,18.97,0.84
Chicago,Jan 7,Lychee,4309,464.0,6.99,0.95
Chicago,Jan 7,Lychee,4309,361.0,4.59,2.67
Chicago,Jan 7,Lychee,4309,277.0,18.94,0.65
Chicago,Jan 7,Onion,4159,252.0,7.95,1.89
Chicago,Jan 7,Onion,4159,394.0,5.47,2.48
Chicago,Jan 7,Onion,4159,108.0,4.77,2.53
Chicago,Jan 7,Onion,4159,135.0,6.71,2.16
Chicago,Jan 7,Onion,4159,392.0,7.41,2.2
Chicago,Jan 7,Onion,4159,274.0,8.18,2.56
Chicago,Jan 7,Onion,4159,299.0,15.31,0.56
Chicago,Jan 7,Onion,4159,319.0,15.12,2.91
