city,date,product,prodcode,quantity,weight_lb,price_usd
Atlanta,Jan 23,Cucumber,4062,359.0,17.09,1.3
Atlanta,Jan 23,Avocado,4225,123.0,21.85,2.2
Atlanta,Jan 23,Avocado,4225,457.0,13.32,1.51
Atlanta,Jan 23,Avocado,4225,207.0,17.44,2.61
Atlanta,Jan 23,Avocado,4225,153.0,21.05,2.35
Atlanta,Jan 23,Blueberries,4240,247.0,8.17,0.69
Atlanta,Jan 23,Blueberries,4240,476.0,5.97,1.49
Atlanta,Jan 23,Blueberries,4240,405.0,13.35,2.69
Atlanta,Jan 23,Blueberries,4240,295.0,13.22,2.57
Atlanta,Jan 23,Blueberries,4240,415.0,16.18,1.68
Atlanta,Jan 23,Blueberries,4240,324.0,8.3,1.8
Atlanta,Jan 23,Blueberries,4240,208.0,10.31,1.67
Atlanta,Jan 23,Blueberries,4240,396.0,17.23,3.2
Atlanta,Jan 19,Onion,4159,322.0,21.36,0.79
Atlanta,Jan 19,Onion,4159,468.0,16.39,1.59
Atlanta,Jan 19,Onion,4159,493.0,3.5,3.27
Atlanta,Jan 19,Onion,4159,191.0,13.8,2.8
Atlanta,Jan 19,Onion,4159,471.0,3.53,1.32
Atlanta,Jan 19,Onion,4159,490.0,10.32,3.23
Atlanta,Jan 19,Onion,4159,296.0,4.85,3.19
Atlanta,Jan 19,Onion,4159,362.0,11.4,1.52
Atlanta,Jan 19,Onion,4159,426.0,4.43,3.15
Atlanta,Jan 19,Onion,4159,465.0,5.42,0.56
Atlanta,Jan 19,Onion,4159,128.0,15.42,0.72
Atlanta,Jan 19,Blueberries,4240,182.0,5.33,2.16
Atlanta,Jan 19,Blueberries,4240,260.0,16.18,3.13
Atlanta,Jan 19,Blueberries,4240,310.0,15.66,0.8
Atlanta,Jan 19,Blueberries,4240,386.0,14.58,1.89
Atlanta,Jan 19,Avocado,4225,345.0,4.44,1.47
Atlanta,Jan 19,Avocado,4225,429.0,17.85,2.82
Atlanta,Jan 19,Avocado,4225,222.0,11.95,1.67
Atlanta,Jan 19,Avocado,4225,125.0,13.16,1.7
Atlanta,Jan 19,Avocado,4225,262.0,14.04,1.55
Atlanta,Jan 19,Avocado,4225,414.0,20.17,2.72
Atlanta,Jan 19,Avocado,4225,334.0,6.61,1.29
Atlanta,Jan 19,Avocado,4225,334.0,19.16,0.59
Atlanta,Jan 19,Cucumber,4062,313.0,6.48,1.99
Atlanta,Jan 19,Cucumber,4062,486.0,17.11,1.4
Atlanta,Jan 19,Cucumber,4062,131.0,12.44,0.7
Atlanta,Jan 19,Cucumber,4062,382.0,4.95,1.26
Atlanta,Jan 19,Cucumber,4062,227.0,10.02,0.59
Atlanta,Jan 19,Cucumber,4062,181.0,4.97,3.03
Atlanta,Jan 19,Cucumber,4062,381.0,9.57,3.14
Atlanta,Jan 19,Apple (Fuji),4131,251.0,12.33,1.29
Atlanta,Jan 19,Apple (Fuji),4131,384.0,11.15,2.64
Atlanta,Jan 19,Apple (Fuji),4131,195.0,18.61,3.02
Atlanta,Jan 19,Apple (Fuji),4131,128.0,8.16,0.69
Atlanta,Jan 19,Apple (Fuji),4131,448.0,17.03,2.57
Atlanta,Jan 19,Apple (Fuji),4131,280.0,13.56,1.14
Atlanta,Jan 19,Apple (Fuji),4131,363.0,7.97,3.04
Atlanta,Jan 19,Peach,4404,215.0,19.57,3.21
Atlanta,Jan 19,Peach,4404,130.0,10.4,2.06
Atlanta,Jan 19,Peach,4404,361.0,7.0,3.11
Atlanta,Jan 19,Peach,4404,327.0,7.49,2.57
Atlanta,Jan 19,Banana,4011,404.0,16.4,1.5
Atlanta,Jan 19,Banana,4011,396.0,14.85,2.44
Atlanta,Jan 19,Banana,4011,468.0,9.2,1.6
Atlanta,Jan 19,Banana,4011,426.0,5.49,1.57
Atlanta,Jan 19,Banana,4011,422.0,10.76,1.23
Atlanta,Jan 19,Mushroom,4650,151.0,14.99,3.0
Atlanta,Jan 19,Mushroom,4650,398.0,21.92,1.96
Atlanta,Jan 19,Mushroom,4650,448.0,14.61,2.69
Atlanta,Jan 19,Mushroom,4650,297.0,3.12,1.47
Atlanta,Jan 19,Strawberries,4323,122.0,21.76,2.27
Atlanta,Jan 19,Strawberries,4323,399.0,7.6,2.43
Atlanta,Jan 19,Strawberries,4323,163.0,18.35,2.73
Atlanta,Jan 19,Strawberries,4323,136.0,12.34,1.42
Atlanta,Jan 19,Lychee,4309,262.0,16.94,1.78
Atlanta,Jan 19,Lychee,4309,457.0,3.66,1.69
Atlanta,Jan 19,Lychee,4309,215.0,18.11,3.14
Atlanta,Jan 19,Lychee,4309,281.0,21.89,0.91
Atlanta,Jan 19,Corn,4078,163.0,4.06,2.76
Atlanta,Jan 19,Corn,4078,314.0,20.03,1.51
Atlanta,Jan 19,Corn,4078,318.0,8.85,2.24
Atlanta,Jan 19,Tomato,4796,189.0,2.56,2.56
Atlanta,Jan 19,Tomato,4796,432.0,4.94,2.76
Atlanta,Jan 19,Apple (Gala),4134,139.0,15.82,2.28
Atlanta,Jan 19,Apple (Gala),4134,399.0,16.95,2.21
Atlanta,Jan 19,Apple (Gala),4134,415.0,14.16,1.07
Atlanta,Jan 19,Apple (Gala),4134,178.0,8.61,1.08
Atlanta,Jan 19,Apple (Gala),4134,130.0,2.28,0.95
Atlanta,Jan 19,Apple (Gala),4134,409.0,16.62,1.48
Atlanta,Jan 19,Kiwi,4030,357.0,3.62,2.88
Atlanta,Jan 19,Kiwi,4030,412.0,19.7,1.55
Atlanta,Jan 19,Kiwi,4030,246.0,10.4,2.75
Atlanta,Jan 19,Apricot,3302,426.0,6.45,1.99
Atlanta,Jan 19,Apricot,3302,490.0,15.03,2.98
Atlanta,Jan 19,Apricot,3302,290.0,5.05,2.66
Atlanta,Jan 19,Apricot,3302,452.0,10.57,3.0
Atlanta,Jan 19,Apricot,3302,225.0,21.92,2.66
Atlanta,Jan 19,Apricot,3302,271.0,9.38,2.82
Atlanta,Jan 19,Lemon,4958,280.0,8.19,1.99
Atlanta,Jan 19,Lemon,4958,213.0,15.8,1.78
Atlanta,Jan 19,Lemon,4958,152.0,18.06,3.11
Atlanta,Jan 19,Lemon,4958,477.0,3.23,1.46
Atlanta,Jan 19,Lemon,4958,457.0,15.17,2.3
Atlanta,Jan 19,Lemon,4958,432.0,14.43,1.8
Atlanta,Jan 19,Lemon,4958,305.0,2.21,1.28
Atlanta,Jan 19,Lemon,4958,321.0,13.22,1.75
Atlanta,Jan 19,Lemon,4958,471.0,8.03,2.75
Atlanta,Jan 19,Lemon,4958,323.0,12.98,0.92
Atlanta,Jan 19,Eggplant,4081,331.0,7.69,1.4
Atlanta,Jan 19,Eggplant,4081,224.0,16.0,2.37
Atlanta,Jan 19,Eggplant,4081,301.0,19.71,0.95
Atlanta,Jan 19,Eggplant,4081,461.0,10.91,2.1
Atlanta,Jan 19,Eggplant,4081,413.0,20.14,3.1
Atlanta,Jan 19,Eggplant,4081,220.0,21.9,2.13
Atlanta,Jan 19,Eggplant,4081,275.0,10.21,1.4
Atlanta,Jan 19,Grapes,4272,150.0,4.94,3.15
Atlanta,Jan 19,Grapes,4272,493.0,16.54,1.76
Atlanta,Jan 19,Grapes,4272,385.0,4.82,0.92
Atlanta,Jan 19,Grapes,4272,472.0,18.45,2.0
Atlanta,Jan 19,Grapes,4272,310.0,16.78,2.39
Atlanta,Jan 19,Grapes,4272,171.0,20.42,0.62
Atlanta,Jan 19,Grapes,4272,237.0,15.55,2.47
Atlanta,Jan 19,Grapes,4272,339.0,18.35,0.81
Atlanta,Jan 19,Grapes,4272,215.0,7.21,3.0
Atlanta,Jan 19,Orange,4012,125.0,11.73,1.84
Atlanta,Jan 19,Orange,4012,161.0,20.43,1.68
Atlanta,Jan 19,Orange,4012,331.0,4.28,2.87
Atlanta,Jan 19,Orange,4012,316.0,3.84,2.12
Atlanta,Jan 19,Pear,4412,495.0,12.7,2.83
Atlanta,Jan 19,Pear,4412,177.0,17.84,3.14
Atlanta,Jan 19,Pear,4412,302.0,17.16,1.75
Atlanta,Jan 19,Pear,4412,424.0,4.38,2.45
Atlanta,Jan 15,Peach,4404,150.0,18.07,3.05
Atlanta,Jan 15,Peach,4404,479.0,10.45,0.57
Atlanta,Jan 15,Peach,4404,425.0,9.53,1.08
Atlanta,Jan 15,Peach,4404,358.0,6.13,3.1
Atlanta,Jan 15,Peach,4404,255.0,16.57,2.85
Atlanta,Jan 15,Peach,4404,273.0,12.27,2.1
Atlanta,Jan 15,Peach,4404,496.0,3.74,2.29
Atlanta,Jan 15,Peach,4404,155.0,6.33,0.92
Atlanta,Jan 15,Peach,4404,183.0,15.27,1.93
Atlanta,Jan 15,Lemon,4958,314.0,6.32,2.15
Atlanta,Jan 15,Lemon,4958,485.0,18.53,1.5
Atlanta,Jan 15,Lemon,4958,254.0,4.26,2.41
Atlanta,Jan 15,Lemon,4958,423.0,13.58,3.01
Atlanta,Jan 15,Lemon,4958,358.0,2.96,2.94
Atlanta,Jan 15,Lemon,4958,314.0,5.22,1.18
Atlanta,Jan 15,Lemon,4958,235.0,13.51,1.95
Atlanta,Jan 15,Avocado,4225,479.0,13.1,0.67
Atlanta,Jan 15,Avocado,4225,361.0,6.79,2.26
Atlanta,Jan 15,Avocado,4225,499.0,16.62,1.48
Atlanta,Jan 15,Avocado,4225,340.0,21.56,1.58
Atlanta,Jan 15,Avocado,4225,366.0,21.74,3.26
Atlanta,Jan 15,Avocado,4225,180.0,16.58,0.88
Atlanta,Jan 15,Avocado,4225,172.0,21.51,1.22
Atlanta,Jan 15,Avocado,4225,452.0,8.35,0.57
Atlanta,Jan 15,Avocado,4225,114.0,7.17,2.2
Atlanta,Jan 15,Strawberries,4323,286.0,5.09,1.77
Atlanta,Jan 15,Strawberries,4323,450.0,18.16,2.53
Atlanta,Jan 15,Strawberries,4323,429.0,14.16,1.62
Atlanta,Jan 15,Strawberries,4323,416.0,3.49,1.28
Atlanta,Jan 15,Strawberries,4323,145.0,12.48,2.5
Atlanta,Jan 15,Strawberries,4323,341.0,21.42,2.31
Atlanta,Jan 15,Strawberries,4323,348.0,8.68,1.78
Atlanta,Jan 15,Strawberries,4323,479.0,7.95,1.76
Atlanta,Jan 15,Strawberries,4323,472.0,19.17,1.11
Atlanta,Jan 15,Strawberries,4323,369.0,20.01,2.08
Atlanta,Jan 15,Strawberries,4323,112.0,8.77,0.59
Atlanta,Jan 15,Strawberries,4323,390.0,18.02,2.12
Atlanta,Jan 15,Strawberries,4323,322.0,7.18,1.26
Atlanta,Jan 15,Strawberries,4323,147.0,19.55,0.81
Atlanta,Jan 15,Strawberries,4323,499.0,4.23,2.54
Atlanta,Jan 15,Blueberries,4240,287.0,6.28,1.1
Atlanta,Jan 15,Blueberries,4240,476.0,21.76,3.21
Atlanta,Jan 15,Blueberries,4240,346.0,5.18,1.91
Atlanta,Jan 15,Blueberries,4240,231.0,5.92,3.05
Atlanta,Jan 15,Blueberries,4240,235.0,5.35,1.04
Atlanta,Jan 15,Blueberries,4240,377.0,11.38,0.64
Atlanta,Jan 15,Blueberries,4240,135.0,9.84,2.32
Atlanta,Jan 15,Blueberries,4240,248.0,14.86,1.39
Atlanta,Jan 15,Blueberries,4240,286.0,17.33,2.76
Atlanta,Jan 15,Cucumber,4062,340.0,7.99,1.35
Atlanta,Jan 15,Cucumber,4062,454.0,6.34,0.63
Atlanta,Jan 15,Cucumber,4062,411.0,7.96,1.42
Atlanta,Jan 15,Cucumber,4062,196.0,17.39,2.54
Atlanta,Jan 15,Cucumber,4062,432.0,18.81,2.0
Atlanta,Jan 15,Cucumber,4062,298.0,14.5,0.77
Atlanta,Jan 15,Cucumber,4062,341.0,14.45,2.09
Atlanta,Jan 15,Corn,4078,436.0,17.22,1.94
Atlanta,Jan 15,Corn,4078,396.0,5.54,1.45
Atlanta,Jan 15,Corn,4078,380.0,8.92,2.09
Atlanta,Jan 15,Corn,4078,171.0,17.88,3.19
Atlanta,Jan 15,Corn,4078,153.0,16.47,2.9
Atlanta,Jan 15,Corn,4078,199.0,16.36,2.23
Atlanta,Jan 15,Grapes,4272,475.0,19.68,0.94
Atlanta,Jan 15,Grapes,4272,270.0,16.38,2.16
Atlanta,Jan 15,Grapes,4272,465.0,11.97,2.64
Atlanta,Jan 15,Grapes,4272,437.0,17.8,1.25
Atlanta,Jan 15,Grapes,4272,105.0,20.31,2.9
Atlanta,Jan 15,Grapes,4272,137.0,20.5,2.49
Atlanta,Jan 15,Grapes,4272,138.0,16.88,2.94
Atlanta,Jan 15,Grapes,4272,440.0,13.0,1.57
Atlanta,Jan 15,Grapes,4272,129.0,9.97,1.58
Atlanta,Jan 15,Banana,4011,137.0,3.61,3.19
Atlanta,Jan 15,Banana,4011,146.0,13.66,1.64
Atlanta,Jan 15,Banana,4011,371.0,18.57,1.3
Atlanta,Jan 15,Banana,4011,486.0,14.05,0.79
Atlanta,Jan 15,Banana,4011,274.0,18.13,2.38
Atlanta,Jan 15,Banana,4011,327.0,15.2,2.13
Atlanta,Jan 15,Banana,4011,339.0,17.06,2.18
Atlanta,Jan 15,Kiwi,4030,399.0,19.18,0.8
Atlanta,Jan 15,Kiwi,4030,236.0,10.88,1.01
Atlanta,Jan 15,Kiwi,4030,339.0,18.05,3.28
Atlanta,Jan 15,Kiwi,4030,132.0,18.56,3.14
Atlanta,Jan 15,Kiwi,4030,424.0,6.64,3.29
Atlanta,Jan 15,Kiwi,4030,473.0,16.08,1.03
Atlanta,Jan 15,Kiwi,4030,289.0,10.58,1.19
Atlanta,Jan 15,Kiwi,4030,273.0,15.32,3.0
Atlanta,Jan 15,Kiwi,4030,120.0,19.28,1.89
Atlanta,Jan 15,Kiwi,4030,132.0,8.46,2.29
Atlanta,Jan 15,Kiwi,4030,449.0,11.43,2.4
Atlanta,Jan 15,Kiwi,4030,217.0,17.31,1.29
Atlanta,Jan 15,Lychee,4309,353.0,8.45,1.71
Atlanta,Jan 15,Lychee,4309,458.0,4.7,1.45
Atlanta,Jan 15,Lychee,4309,123.0,16.4,2.43
Atlanta,Jan 15,Lychee,4309,130.0,14.51,1.01
Atlanta,Jan 15,Lychee,4309,205.0,3.46,1.03
Atlanta,Jan 15,Orange,4012,114.0,17.35,0.87
Atlanta,Jan 15,Orange,4012,128.0,19.04,3.07
Atlanta,Jan 15,Orange,4012,415.0,11.14,1.03
Atlanta,Jan 15,Orange,4012,224.0,12.99,2.36
Atlanta,Jan 15,Orange,4012,205.0,12.25,1.05
Atlanta,Jan 15,Orange,4012,292.0,2.59,2.64
Atlanta,Jan 15,Orange,4012,236.0,18.16,2.11
Atlanta,Jan 15,Orange,4012,180.0,3.34,2.56
Atlanta,Jan 15,Onion,4159,230.0,19.86,0.8
Atlanta,Jan 15,Onion,4159,431.0,7.19,2.84
Atlanta,Jan 15,Onion,4159,401.0,16.89,1.7
Atlanta,Jan 15,Onion,4159,384.0,8.04,0.83
Atlanta,Jan 15,Onion,4159,252.0,13.25,2.56
Atlanta,Jan 15,Onion,4159,388.0,7.9,1.97
Atlanta,Jan 15,Pear,4412,168.0,5.34,2.04
Atlanta,Jan 15,Pear,4412,119.0,8.2,1.85
Atlanta,Jan 15,Pear,4412,395.0,17.22,2.53
Atlanta,Jan 15,Pear,4412,385.0,5.42,1.36
Atlanta,Jan 15,Pear,4412,127.0,5.6,1.36
Atlanta,Jan 15,Apricot,3302,322.0,17.64,2.39
Atlanta,Jan 15,Apricot,3302,266.0,9.24,1.09
Atlanta,Jan 15,Apricot,3302,271.0,12.95,1.31
Atlanta,Jan 15,Apricot,3302,489.0,15.64,1.07
Atlanta,Jan 15,Apricot,3302,230.0,18.43,1.51
Atlanta,Jan 15,Apple (Gala),4134,241.0,9.47,0.98
Atlanta,Jan 15,Apple (Gala),4134,199.0,15.79,2.55
Atlanta,Jan 15,Apple (Gala),4134,265.0,6.0,2.95
Atlanta,Jan 15,Apple (Gala),4134,118.0,7.52,2.17
Atlanta,Jan 15,Apple (Gala),4134,198.0,15.48,1.42
Atlanta,Jan 15,Apple (Gala),4134,177.0,9.84,2.68
Atlanta,Jan 15,Apple (Gala),4134,415.0,9.83,2.95
Atlanta,Jan 15,Apple (Gala),4134,137.0,6.99,1.98
